,quote_id,author_clean,author_alt_name,author_raw,quote,quote_words,race,gender,gender_source,race_source,google_hits,log10_hits,to_sample
6054,jstet_459146,Fergie,,Fergie,Dick Clark will be truly missed. We will carry on his legacy every New Year's Eve.,17,white,female,wikidata,llm,14300000.0,7.155336037465061,4
6055,jstet_490049,Fergie,,Fergie,I love crying at romantic movies like 'The Notebook.' I'm always bawling.,13,white,female,wikidata,llm,14300000.0,7.155336037465061,4
6053,jstet_440755,Fergie,,Fergie,I'm famous for splurging at fast-food places. I'm currently obsessed with Taco Bell's bean and cheese burritos with extra green sauce and extra cheese. Gluttony!,29,white,female,wikidata,llm,14300000.0,7.155336037465061,4
6052,jstet_339735,Fergie,,Fergie,It was the hardest boyfriend I ever had to break up with [referring to crystal methamphetamines],16,white,female,wikidata,llm,14300000.0,7.155336037465061,4
3206,jstet_217188,Festus adeoye,,Festus adeoye,"Failure fear people who pursue success, cause their bravery to become successful is far more than failure to understand.",19,black,male,llm,llm,5650.0,3.752048,1
8367,jstet_376616,Filippo Bologna,,Filippo Bologna,He was so drunk that he would have stubbornly denied that he was.,13,white,male,wikidata,llm,41800.0,4.621176281775036,2
8366,jstet_179942,Filippo Bologna,,Filippo Bologna,"Between an action and reaction, between a gesture and its consequences, everybody agrees that there is an exact relationship, but not necessarily a proportionate one.",25,white,male,wikidata,llm,41800.0,4.621176281775036,2
680,jstet_87962,First Lady Michelle Obama,,First Lady Michelle Obama,The measure of any society is how it treats its women and girls.,13,black,female,wikidata,wikidata,3690000.0,6.567026,1
3209,jstet_322751,Fiston Mwanza Mujila,,Fiston Mwanza Mujila,"He hiccupped and continued: ""I write therefore I come...But unfortunately, my orgies are never eternal!...",16,black,male,wikidata,llm,81500.0,4.911157608739977,2
3208,jstet_130828,Fiston Mwanza Mujila,,Fiston Mwanza Mujila,"Poverty is hereditary just like power, stupidity, and haemorrhoids.",9,black,male,wikidata,llm,81500.0,4.911157608739977,2
6058,jstet_8398,Flannery O'Connor,,Flannery O'Connor,Anybody who has survived his childhood has enough information about life to last him the rest of his days.,19,white,female,wikidata,llm,994000.0,5.997386384397314,10
6064,jstet_18909,Flannery O'Connor,,Flannery O'Connor,"When there is a tendency to compartmentalize the spiritual and make it resident in a certain type of life only, the spiritual is apt gradually to be lost.",28,white,female,wikidata,llm,994000.0,5.997386384397314,10
6060,jstet_9523,Flannery O'Connor,,Flannery O'Connor,Total non-retention has kept my education from being a burden to me.,13,white,female,wikidata,llm,994000.0,5.997386384397314,10
6065,jstet_19020,Flannery O'Connor,,Flannery O'Connor,"The operation of the Church is entirely set up for the sinner; which creates much misunderstanding among the smug.”(August 9, 1955)",22,white,female,wikidata,llm,994000.0,5.997386384397314,10
6057,jstet_8261,Flannery O'Connor,,Flannery O'Connor,I don't deserve any credit for turning the other cheek as my tongue is always in it.,18,white,female,wikidata,llm,994000.0,5.997386384397314,10
6062,jstet_13309,Flannery O'Connor,,Flannery O'Connor,You shall know the truth and the truth shall make you odd.,12,white,female,wikidata,llm,994000.0,5.997386384397314,10
6063,jstet_14802,Flannery O'Connor,,Flannery O'Connor,"The truth is not distorted here, but rather a distortion is used to get at truth.",16,white,female,wikidata,llm,994000.0,5.997386384397314,10
6059,jstet_8990,Flannery O'Connor,,Flannery O'Connor,"She would've been a good woman,"" said The Misfit, ""if it had been somebody there to shoot her every minute of her life.",24,white,female,wikidata,llm,994000.0,5.997386384397314,10
6056,jstet_6447,Flannery O'Connor,,Flannery O'Connor,Accepting oneself does not preclude an attempt to become better.,10,white,female,wikidata,llm,994000.0,5.997386384397314,10
6061,jstet_13205,Flannery O'Connor,,Flannery O'Connor,The truth does not change according to our ability to stomach it.,12,white,female,wikidata,llm,994000.0,5.997386384397314,10
3212,jstet_416421,Flip Wilson,,Flip Wilson,You can't expect to hit the jackpot if you don't put a few nickels in the machine.,19,black,male,wikidata,wikidata,304000.0,5.482873583608754,4
3213,jstet_430677,Flip Wilson,,Flip Wilson,Get well cards have become so humorous that if you don't get sick you're missing half the fun.,20,black,male,wikidata,wikidata,304000.0,5.482873583608754,4
3211,jstet_397327,Flip Wilson,,Flip Wilson,The cost of living is going up and the chance of living is going down.,15,black,male,wikidata,wikidata,304000.0,5.482873583608754,4
3210,jstet_224118,Flip Wilson,,Flip Wilson,The cost of living is going up while the chances of living are going down.,15,black,male,wikidata,wikidata,304000.0,5.482873583608754,4
681,jstet_225081,Flora Nwapa,,Flora Nwapa,"We are well,' Efuru replied. 'It is only hunger.''It is good that it is only hunger. Good health is what we pray for.",24,black,female,wikidata,llm,87400.0,4.941511,1
684,jstet_404617,Florence Griffith Joyner,,Florence Griffith Joyner,People don't pay much attention to you when you are second best. I wanted to see what it felt like to be number one.,25,black,female,wikidata,wikidata,441000.0,5.644438589467838,1
6068,jstet_457470,Florence Kelley,,Florence Kelley,Their effort to place the women upon the same industrial level with themselves in order that all may pull together in the effort to maintain reasonable conditions of life.,29,white,female,wikidata,llm,52500.0,4.720159303405957,2
6067,jstet_457124,Florence Kelley,,Florence Kelley,"This position is untenable, and there can be no pause in the agitation for full political power and responsibility until these are granted to all the women of the nation.",30,white,female,wikidata,llm,52500.0,4.720159303405957,2
688,jstet_410190,Florynce Kennedy,,Florynce Kennedy,If men could get pregnant abortion would be a sacrament.,10,black,female,wikidata,wikidata,27300.0,4.436163,2
687,jstet_404231,Florynce Kennedy,,Florynce Kennedy,The biggest sin is sitting on your ass.,8,black,female,wikidata,wikidata,27300.0,4.436163,2
3214,jstet_100301,Floyd Henderson,,Floyd Henderson,Persons desiring to know what love is might benefit more if they were able to understand what love is not.,20,black,male,llm,llm,76200.0,4.881955,1
3217,jstet_430494,"Floyd Mayweather, Jr.",,"Floyd Mayweather, Jr.",I'm always going to love my father.,8,black,male,wikidata,llm,1150000.0,6.060697840353612,10
3223,jstet_462685,"Floyd Mayweather, Jr.",,"Floyd Mayweather, Jr.","God has blessed me with an unbelievable talent, with fast feet, fast hands, unbelievable defense and a very, very sharp mind. So I'm thankful for that.",27,black,male,wikidata,llm,1150000.0,6.060697840353612,10
3219,jstet_436574,"Floyd Mayweather, Jr.",,"Floyd Mayweather, Jr.","Mayweather Promotions - we are the past, the present, and the future of sports and entertainment, and everybody knows Mayweather's pay is better.",23,black,male,wikidata,llm,1150000.0,6.060697840353612,10
3224,jstet_472529,"Floyd Mayweather, Jr.",,"Floyd Mayweather, Jr.","You hear certain things, negative things, all the time that aren't true, but you never hear about the positive.",20,black,male,wikidata,llm,1150000.0,6.060697840353612,10
3216,jstet_428953,"Floyd Mayweather, Jr.",,"Floyd Mayweather, Jr.","Different days, I think about different victories. Ricky Hatton is one of those fights. I respect Ricky Hatton. He's a warrior. He's a hell of a warrior.",29,black,male,wikidata,llm,1150000.0,6.060697840353612,10
3221,jstet_458083,"Floyd Mayweather, Jr.",,"Floyd Mayweather, Jr.","When you're the best, you only want to surround yourself with the best.",14,black,male,wikidata,llm,1150000.0,6.060697840353612,10
3222,jstet_458759,"Floyd Mayweather, Jr.",,"Floyd Mayweather, Jr.","You have good days, you have bad days. But the main thing is to grow mentally.",16,black,male,wikidata,llm,1150000.0,6.060697840353612,10
3218,jstet_435041,"Floyd Mayweather, Jr.",,"Floyd Mayweather, Jr.",I haven't took no punishment. There's nothing cool about taking punishment.,13,black,male,wikidata,llm,1150000.0,6.060697840353612,10
3215,jstet_428952,"Floyd Mayweather, Jr.",,"Floyd Mayweather, Jr.",I feel like everybody is against Floyd Mayweather. I don't get any respect.,14,black,male,wikidata,llm,1150000.0,6.060697840353612,10
3220,jstet_445485,"Floyd Mayweather, Jr.",,"Floyd Mayweather, Jr.","No one thought the Mayweather-Pacquiao fight would happen, but I had patience.",13,black,male,wikidata,llm,1150000.0,6.060697840353612,10
691,jstet_78800,Fola,,Fola,Yet 'Reality' is just whatever illusion we believe in,9,black,female,llm,llm,8220000.0,6.9148718175400505,4
689,jstet_57109,Fola,,Fola,"What is far is very close, and what is close is very far",13,black,female,llm,llm,8220000.0,6.9148718175400505,4
690,jstet_67147,Fola,,Fola,People who live life in fear of taking risks die without living it.,13,black,female,llm,llm,8220000.0,6.9148718175400505,4
692,jstet_90626,Fola,,Fola,"Creativity leads others to where I lead you, to an unseen beauty, so ineffable its very beauty destroys itself...",19,black,female,llm,llm,8220000.0,6.9148718175400505,4
8370,jstet_236257,Forrest Carr,,Forrest Carr,Nothing is harder on the nerves than hope.,8,white,male,llm,llm,11600.0,4.064457989226918,9
8376,jstet_236295,Forrest Carr,,Forrest  Carr,"I killed a couple of people,” Scooter said. “Wanna play cards?",11,white,male,llm,llm,11600.0,4.064457989226918,9
8372,jstet_236278,Forrest Carr,,Forrest  Carr,What’s more insane? Hearing imaginary voices? Or not hearing the real ones?,13,white,male,llm,llm,11600.0,4.064457989226918,9
8377,jstet_236298,Forrest Carr,,Forrest  Carr,You can scoff at opinions. You can reject hypotheses. You can discard theories out of hand. But you cannot reject the facts,22,white,male,llm,llm,11600.0,4.064457989226918,9
8369,jstet_236251,Forrest Carr,,Forrest Carr,"God exists. He has one wicked sense of humor, and right now he’s having a grand old time punking the planet.",22,white,male,llm,llm,11600.0,4.064457989226918,9
8374,jstet_236286,Forrest Carr,,Forrest  Carr,"Powell’s face appeared on screen. “It’s true, the doomsday crowd is a little crazy,” she said, looking thoughtful. “But that doesn’t mean they’re wrong.",28,white,male,llm,llm,11600.0,4.064457989226918,9
8375,jstet_236294,Forrest Carr,,Forrest  Carr,"God exists. He has one wicked since of humor, and right now he’s having a grand old time punking the planet.",22,white,male,llm,llm,11600.0,4.064457989226918,9
8371,jstet_236277,Forrest Carr,,Forrest  Carr,Sanity is over-rated. It lacks color.,7,white,male,llm,llm,11600.0,4.064457989226918,9
8368,jstet_236250,Forrest Carr,,Forrest Carr,Humanity is a spectator sport. God is the spectator.,9,white,male,llm,llm,11600.0,4.064457989226918,9
694,jstet_485406,Foxy Brown,,Foxy Brown,"To find a prince, you gotta kiss some toads.",9,black,female,wikidata,llm,1790000.0,6.252853,1
6071,jstet_493393,Fran Drescher,,Fran Drescher,Life is precious and there's not a lot of room for anger.,13,white,female,wikidata,llm,1620000.0,6.209515014542631,4
6072,jstet_495108,Fran Drescher,,Fran Drescher,"I've gone very far, far away, but my character keeps me close to home.",15,white,female,wikidata,llm,1620000.0,6.209515014542631,4
6070,jstet_479536,Fran Drescher,,Fran Drescher,"And remember, it's also very funny, because side by side with grief lies joy.",15,white,female,wikidata,llm,1620000.0,6.209515014542631,4
6069,jstet_463940,Fran Drescher,,Fran Drescher,"If we don't empower ourselves with knowledge, then we're gonna be led down a garden path.",18,white,female,wikidata,llm,1620000.0,6.209515014542631,4
6074,jstet_471999,Frances E. Willard,,Frances E. Willard,"In externals we advance with lightening express speed, in modes of thought and sympathy we lumber on in stage-coach fashion.",21,white,female,wikidata,llm,113000.0,5.05307844348342,2
6073,jstet_4488,Frances E. Willard,,Frances E. Willard,"The world is wide, and I will not waste my life in friction when it could be turned into momentum.",20,white,female,wikidata,llm,113000.0,5.05307844348342,2
695,jstet_401560,Frances Ellen Watkins Harper,,Frances Ellen Watkins Harper,Apparent failure may hold in its rough shell the germs of a success that will blossom in time and bear fruit throughout eternity.,23,black,female,wikidata,wikidata,174000.0,5.240549,1
696,jstet_402297,Frances Newton,,Frances Newton,I can stand what I know. It's what I don't know that frightens me.,16,black,female,wikidata,llm,61000.0,4.78533,1
8379,jstet_310874,Francis Crick,,Francis Crick,"The dangerous man is the one who has only one idea, because then he'll fight and die fo",19,white,male,wikidata,llm,1490000.0,6.173186268412274,1
8382,jstet_294739,Francis Harold Cook,,Francis Harold Cook,The Buddha is found in other people - even the ones we do not like very much.,16,white,male,wikidata,llm,1070.0,3.0293837776852097,2
8381,jstet_294737,Francis Harold Cook,,Francis Harold Cook,The prospect of future lives in remote heavens as a compensation for the inadequacy of our present lives is a bad tradeoff for losing out on the present.,28,white,male,wikidata,llm,1070.0,3.0293837776852097,2
8389,jstet_6416,Francis of Assisi,,Francis of Assisi,The deeds you do may be the only sermon some persons will hear today,14,white,male,wikidata,wikidata,7280000.0,6.862131379313038,10
8395,jstet_203423,Francis of Assisi,,Francis of Assisi,For it is in giving that we receive.,8,white,male,wikidata,wikidata,7280000.0,6.862131379313038,10
8391,jstet_7253,Francis of Assisi,,Francis of Assisi,Sanctify yourself and you will sanctify society.,7,white,male,wikidata,wikidata,7280000.0,6.862131379313038,10
8396,jstet_218150,Francis of Assisi,,Francis of Assisi,Don't canonize me too soon. I'm perfectly capable of fathering a child.,14,white,male,wikidata,wikidata,7280000.0,6.862131379313038,10
8388,jstet_6061,Francis of Assisi,,Francis of Assisi,"Start by doing what is necessary, then what is possible, and suddenly you are doing the impossible.",17,white,male,wikidata,wikidata,7280000.0,6.862131379313038,10
8393,jstet_100129,Francis of Assisi,,Francis of Assisi,"While you are proclaiming peace with your lips, be careful to have it even more fully in your heart.",19,white,male,wikidata,wikidata,7280000.0,6.862131379313038,10
8394,jstet_170829,Francis of Assisi,,Francis of Assisi,We should seek not so much to pray but to become prayer.,12,white,male,wikidata,wikidata,7280000.0,6.862131379313038,10
8390,jstet_6760,Francis of Assisi,,Francis of Assisi,"We have been called to heal wounds, to unite what has fallen apart, and to bring home those who have lost their way.",23,white,male,wikidata,wikidata,7280000.0,6.862131379313038,10
8387,jstet_5687,Francis of Assisi,,Francis of Assisi,All the darkness in the world cannot extinguish the light of a single candle.,14,white,male,wikidata,wikidata,7280000.0,6.862131379313038,10
8392,jstet_46003,Francis of Assisi,,Francis of Assisi,A man has only so much knowledge as he puts to work.,12,white,male,wikidata,wikidata,7280000.0,6.862131379313038,10
8385,jstet_453660,Francis Parker Yockey,,Francis Parker Yockey,The independence of the economic sphere was a tenet of faith with Liberalism.,13,white,male,wikidata,llm,46600.0,4.66838591669,4
8386,jstet_481622,Francis Parker Yockey,,Francis Parker Yockey,"To an intellectual who is adrift in politics, a theory is an aim; to a true politician his theory is a boundary.",22,white,male,wikidata,llm,46600.0,4.66838591669,4
8384,jstet_427085,Francis Parker Yockey,,Francis Parker Yockey,"Pessimism only describes an attitude, and not facts, and hence is entirely subjective.",13,white,male,wikidata,llm,46600.0,4.66838591669,4
8383,jstet_87891,Francis Parker Yockey,,Francis Parker Yockey,Feminism liberated women from the natural dignity of their sex and turned them into inferior men.,16,white,male,wikidata,llm,46600.0,4.66838591669,4
8433,jstet_163473,François-René de Chateaubriand,,François-René de Chateaubriand,"Purgatory surpasses heaven and hell in poetry, because it represents a future and the others do not.",17,white,male,wikidata,wikidata,1160000.0,6.064457989226918,2
8432,jstet_40161,François-René de Chateaubriand,,François-René de Chateaubriand,"An original writer is not one who imitates nobody, but one whom nobody can imitate.",15,white,male,wikidata,wikidata,1160000.0,6.064457989226918,2
8399,jstet_98639,Frank Bidart,,Frank Bidart,"After sex & metaphysics,—… what?What you have made.",8,white,male,wikidata,llm,86700.0,4.93801909747621,4
8397,jstet_37551,Frank Bidart,,Frank Bidart,"Though the body is itsgenesis, a poem is the vision of a processCarved in space, vision your poor eye's singlearmor against winter spring summer fall",26,white,male,wikidata,llm,86700.0,4.93801909747621,4
8398,jstet_98017,Frank Bidart,,Frank Bidart,"The stratagems by which briefly youameliorated, even seeminglyuntwisted what still twists within you —you loved their taste and lay thereon your sidenursing like a puppy.",25,white,male,wikidata,llm,86700.0,4.93801909747621,4
8400,jstet_219942,Frank Bidart,,Frank Bidart,"Horrible the fate of the advice-giver in our culture: to repeat oneself in a thousand contexts until death, or irrelevance. *I abjure advice-giver.",25,white,male,wikidata,llm,86700.0,4.93801909747621,4
3227,jstet_498690,Frank Bruno,,Frank Bruno,"I want to stay healthy, keep fit, eat well, keep a low profile and be a good dad.",18,black,male,wikidata,llm,400000.0,5.6020599913279625,2
3226,jstet_498604,Frank Bruno,,Frank Bruno,"Mental illness can happen to anybody. You can be a dustman, a politician, a Tesco worker... anyone. It could be your dad, your brother or your aunt.",27,black,male,wikidata,llm,400000.0,5.6020599913279625,2
8404,jstet_399601,Frank Capra,,Frank Capra,A hunch is creativity trying to tell you something.,9,white,male,wikidata,llm,1290000.0,6.110589710299249,4
8402,jstet_340132,Frank Capra,,Frank Capra,I made mistakes in drama. I thought drama was when actors cried. But drama is when the audience cries.,19,white,male,wikidata,llm,1290000.0,6.110589710299249,4
8403,jstet_390396,Frank Capra,,Frank Capra,"Film is one if three universal languages, the other two: mathematics and music.",13,white,male,wikidata,llm,1290000.0,6.110589710299249,4
8405,jstet_415346,Frank Capra,,Frank Capra,Automatic simply means that you can't repair it yourself.,10,white,male,wikidata,llm,1290000.0,6.110589710299249,4
3228,jstet_177680,Frank Chase Jr.,,Frank Chase Jr.,DESTINY (Determined Effort So Tanacious It Negates Yuck),8,black,male,llm,llm,6810.0,3.833147,1
3231,jstet_250897,Frank Clark,,Frank Clark,The most important thing that parents can teach their children is how to get along without them.,17,black,male,wikidata,llm,357000.0,5.552668216112194,3
3230,jstet_173956,Frank Clark,,Frank Clark,We find comfort among those who agree with us - growth among those who don't.,15,black,male,wikidata,llm,357000.0,5.552668216112194,3
3229,jstet_118655,Frank Clark,,Frank Clark,"The more you Learn, The more you earn",8,black,male,wikidata,llm,357000.0,5.552668216112194,3
3234,jstet_218213,Frank Harris,,Frank Harris,The truth is that the fever of desire in youth is fleeting disease that intimacy promptly cure.,17,black,male,wikidata,llm,505000.0,5.703291378118662,4
3235,jstet_396151,Frank Harris,,Frank Harris,Strong people are made by opposition like kites that go up against the wind.,14,black,male,wikidata,llm,505000.0,5.703291378118662,4
3233,jstet_199019,Frank Harris,,Frank Harris,(...) always regretted that good memory often prevents us from thinking for ourselves.,12,black,male,wikidata,llm,505000.0,5.703291378118662,4
3232,jstet_105844,Frank Harris,,Frank Harris,Such actions are beyond praise: it is the perfume of such sweet and noble human sympathy that makes this wild beasts' cage a world habitable for men.,27,black,male,wikidata,llm,505000.0,5.703291378118662,4
8408,jstet_301974,Frank Healy,,Frank Healy,We need rules when we are young but once they are instilled we can have sensible leeway,17,white,male,wikidata,llm,66700.0,4.824125833916549,2
8407,jstet_213242,Frank Healy,,Frank Healy,"Any time you think limitation it is not spiritual or god based,",12,white,male,wikidata,llm,66700.0,4.824125833916549,2
3236,jstet_246608,Frank Jackson,,Frank Jackson,"[W]e must start from somewhere in current folk morality, otherwise we start from somewhere unintuitive, and that can hardly be a good place to start",26,black,male,wikidata,llm,347000.0,5.540329,1
8411,jstet_464495,Frank Knox,,Frank Knox,Patriotism was a living fire of unquestioned belief and purpose.,10,white,male,wikidata,llm,125000.0,5.096910013008056,2
8410,jstet_452643,Frank Knox,,Frank Knox,God did not intend the human family to be wafted to heaven on flowery beds of ease.,17,white,male,wikidata,llm,125000.0,5.096910013008056,2
8414,jstet_480536,Frank Stella,,Frank Stella,I don't like to say I have given my life to art. I prefer to say art has given me my life.,23,white,male,wikidata,wikidata,1230000.0,6.089905111439398,4
8415,jstet_480969,Frank Stella,,Frank Stella,I want to make exalted art. A successful image has pictorial lift. I am looking for whatever is up there.,20,white,male,wikidata,wikidata,1230000.0,6.089905111439398,4
8413,jstet_437214,Frank Stella,,Frank Stella,"But, after all, the aim of art is to create space - space that is not compromised by decoration or illustration, space within which the subjects of painting can live.",29,white,male,wikidata,wikidata,1230000.0,6.089905111439398,4
8412,jstet_14277,Frank Stella,,Frank Stella,What you see is what you see,7,white,male,wikidata,wikidata,1230000.0,6.089905111439398,4
8421,jstet_179634,Frank Warren,,Frank Warren,"Sometimes I text the ""wrong"" person ... on purpose. Just to start a conversation.",13,white,male,wikidata,llm,529000.0,5.723455672035186,4
8418,jstet_7768,Frank Warren,,Frank Warren,Religious people fear hell -- Spiritual people have walked thru it.,10,white,male,wikidata,llm,529000.0,5.723455672035186,4
8417,jstet_5960,Frank Warren,,Frank Warren,It's the children the world almost breaks who grow up to save it.,14,white,male,wikidata,llm,529000.0,5.723455672035186,4
8419,jstet_146067,Frank Warren,,Frank Warren,The children almost broken by the world become the adults most likely to change it.,15,white,male,wikidata,llm,529000.0,5.723455672035186,4
8427,jstet_414688,Franklin Delano Roosevelt,,Franklin Delano Roosevelt,"A Chinese Christian prayed every day .... ""Lord reform Thy world beginning with me.",13,white,male,wikidata,llm,4440000.0,6.64738297011462,5
8424,jstet_404712,Franklin Delano Roosevelt,,Franklin Delano Roosevelt,Happiness lies in the joy of achievement and the thrill of creative effort.,13,white,male,wikidata,llm,4440000.0,6.64738297011462,5
8423,jstet_402234,Franklin Delano Roosevelt,,Franklin Delano Roosevelt,The only thing we have to fear is fear itself-nameless unreasoning unjustified terror which paralyzes needed efforts to convert retreat into advance.,23,white,male,wikidata,llm,4440000.0,6.64738297011462,5
8425,jstet_405860,Franklin Delano Roosevelt,,Franklin Delano Roosevelt,Happiness lies in the joy of achieve ment and the thrill of creative effort.,14,white,male,wikidata,llm,4440000.0,6.64738297011462,5
8422,jstet_400454,Franklin Delano Roosevelt,,Franklin Delano Roosevelt,The only limit to our realization of tomorrow will be our doubts of today. Let us move forward with strong and active faith.,23,white,male,wikidata,llm,4440000.0,6.64738297011462,5
8430,jstet_379297,Frans G. Bengtsson,,Frans G. Bengtsson,"Mulled ale for the frozen man,And mulled ale for the weary:For mulled ale is the body's friendAnd makes the sick heart merry.",25,white,male,wikidata,llm,134000.0,5.127104798364807,2
8429,jstet_204564,Frans G. Bengtsson,,Frans G. Bengtsson,"I heard wordOf bellied sailcloth,Creak of oars,And gold in Eastland.Then I smelledA smell remembered:Salt of sprayAnd black-pitched boat's keel.",25,white,male,wikidata,llm,134000.0,5.127104798364807,2
3238,jstet_491169,Fred Hampton,,Fred Hampton,A lot of people don't understand the Black Panthers Party's relationship with white mother country radicals.,18,black,male,wikidata,llm,403000.0,5.605305046141109,2
3237,jstet_488573,Fred Hampton,,Fred Hampton,"Let me just say: Peace to you, if you're willing to fight for it.",15,black,male,wikidata,llm,403000.0,5.605305046141109,2
3239,jstet_302781,Fred Moten,,Fred Moten,...[T]he United States is the land of formal democratic enclosure...,11,black,male,wikidata,llm,118000.0,5.071882,1
3240,jstet_230774,Fred Shuttlesworth,,Fred Shuttlesworth,Confrontation is not bad. Goodness is supposed to confront evil.,10,black,male,wikidata,wikidata,48300.0,4.683947,1
8435,jstet_467628,Fred Thompson,,Fred Thompson,"Let's not overlook, though, what we do know about the campaign finance scandal, and the fact the Chinese were involved in our presidential campaign and our congressional campaigns.",29,white,male,wikidata,llm,297000.0,5.472756449317212,2
8434,jstet_453646,Fred Thompson,,Fred Thompson,I think that there is a relatively small number of people who are pushing for independence in Taiwan.,18,white,male,wikidata,llm,297000.0,5.472756449317212,2
3241,jstet_427088,Freddy Adu,,Freddy Adu,I just want to go in with the right attitude and from Day 1 make a difference.,17,black,male,wikidata,llm,231000.0,5.363612,1
8438,jstet_222952,Frederic M. Perrin,,Frederic M. Perrin,"I wish for all who look for Gold,Shall find one letter less,A world where trying always wins,And leaves the loser blessed.",24,white,male,wikidata,llm,1550.0,3.1903316981702914,5
8436,jstet_222948,Frederic M. Perrin,,Frederic M. Perrin,"Hope was never meant to beA future shared alone,As life cannot be won or lostIt was never ours to own.",21,white,male,wikidata,llm,1550.0,3.1903316981702914,5
8437,jstet_222951,Frederic M. Perrin,,Frederic M. Perrin,"Know yourself, not a face, in love, a deeper grace.",10,white,male,wikidata,llm,1550.0,3.1903316981702914,5
8439,jstet_222953,Frederic M. Perrin,,Frederic M. Perrin,"Is it not enough to shine,To know that friends are true?That love is born of friendship,And who you are is you?",24,white,male,wikidata,llm,1550.0,3.1903316981702914,5
8440,jstet_222956,Frederic M. Perrin,,Frederic M. Perrin,Spread your wings. Fly as far to know who you are.,11,white,male,wikidata,llm,1550.0,3.1903316981702914,5
6077,jstet_439342,Frederica Mathewes-Green,,Frederica Mathewes-Green,"Somehow we just don't make the same boisterous fun of Holy Week that we do of Christmas. No one plans to have a holly, jolly Easter.",27,white,female,wikidata,llm,379000.0,5.578639209968072,4
6078,jstet_477976,Frederica Mathewes-Green,,Frederica Mathewes-Green,"People don't do theology in a vacuum but in a community with other theological thinkers, where there's jealousy, vanity, hurt pride, all those things.",26,white,female,wikidata,llm,379000.0,5.578639209968072,4
6076,jstet_38184,Frederica Mathewes-Green,,Frederica Mathewes-Green,Could a body broken and blood spilled two thousand years ago restore my own damaged life?,16,white,female,wikidata,llm,379000.0,5.578639209968072,4
6075,jstet_38099,Frederica Mathewes-Green,,Frederica Mathewes-Green,"Dusty, dark, cold, and hard, coal has no beauty of its own, but when it is consummated by fire it is beautiful and becomes what it was designed to be.",30,white,female,wikidata,llm,379000.0,5.578639209968072,4
3242,jstet_404224,Frederick B. Wilson,,Frederick B. Wilson,You can't steal second base and keep one foot on first.,12,black,male,llm,llm,8950.0,3.951823,1
8442,jstet_499573,Frederick Henry Hedge,,Frederick Henry Hedge,"Every man is his own ancestor, and every man is his own heir. He devises his own future, and he inherits his own past.",24,white,male,llm,llm,4990.0,3.6981005456233897,2
8441,jstet_480385,Frederick Henry Hedge,,Frederick Henry Hedge,"Dreaming is an act of pure imagination, attesting in all men a creative power, which if it were available in waking, would make every man a Dante or Shakespeare.",29,white,male,llm,llm,4990.0,3.6981005456233897,2
8445,jstet_466699,Frederick W. Smith,,Frederick W. Smith,My four years in the Marine Corps left me with an indelible understanding of the value of leadership skills.,19,white,male,wikidata,llm,215000.0,5.332438459915605,2
8444,jstet_432712,Frederick W. Smith,,Frederick W. Smith,Fear of failure must never be a reason not to try something.,12,white,male,wikidata,llm,215000.0,5.332438459915605,2
3243,jstet_486658,Freeman A. Hrabowski III,,Freeman A. Hrabowski III,It is part of the work of education to have substantive relationships with your students.,15,black,male,wikidata,llm,20300.0,4.307496,1
6081,jstet_304605,Freya North,,Freya North,It's not a persons mistakes which define them - it's the way they make amends.,16,white,female,wikidata,llm,78400.0,4.894316062684439,2
6082,jstet_373983,Freya North,,Freya North,"Am I falling in love? She thought, is it safe to do so with this man? She thought, I don't need to answer.",24,white,female,wikidata,llm,78400.0,4.894316062684439,2
3246,jstet_200939,Fritz Chery,,Fritz Chery,"Satan wants you to die, but Jesus wants you to live.",11,black,male,llm,llm,18600.0,4.269512944217916,5
3244,jstet_126469,Fritz Chery,,Fritz Chery,A Christian who rebels against God’s Word is not a Christian at all,14,black,male,llm,llm,18600.0,4.269512944217916,5
3245,jstet_126489,Fritz Chery,,Fritz Chery,I don't care what the world says. My Bible says you can't live a continuous lifestyle of sin and be a Christian.,24,black,male,llm,llm,18600.0,4.269512944217916,5
3247,jstet_200940,Fritz Chery,,Fritz Chery,"If Jesus is not your Lord, then Satan is.",9,black,male,llm,llm,18600.0,4.269512944217916,5
3248,jstet_267971,Fritz Chery,,Fritz Chery,Good intentions are not good at all.,7,black,male,llm,llm,18600.0,4.269512944217916,5
8448,jstet_396958,G. K. Chesterton,,G. K. Chesterton,Artistic temperament is a disease that afflicts amateurs.,8,white,male,wikidata,wikidata,2020000.0,6.305351369446623,5
8454,jstet_400182,G. K. Chesterton,,G. K. Chesterton,Democracy means government by the uneducated while aristocracy means government by the badly educated.,14,white,male,wikidata,wikidata,2020000.0,6.305351369446623,5
8450,jstet_398856,G. K. Chesterton,,G. K. Chesterton,Men always talk about the most important things to perfect strangers.,11,white,male,wikidata,wikidata,2020000.0,6.305351369446623,5
8455,jstet_400729,G. K. Chesterton,,G. K. Chesterton,There is a road from the eye to the heart that does not go through the intellect.,17,white,male,wikidata,wikidata,2020000.0,6.305351369446623,5
8447,jstet_396589,G. K. Chesterton,,G. K. Chesterton,There is nothing the matter with Americans except their ideals. The real American is all right it is the ideal American who is all wrong.,25,white,male,wikidata,wikidata,2020000.0,6.305351369446623,5
