,quote_id,author_clean,author_alt_name,author_raw,quote,quote_words,race,gender,gender_source,race_source,google_hits,log10_hits,to_sample
5894,jstet_274398,Julian Gallo,,Julian Gallo,When the Brooklyn rain comes downhopefully it will be to fuckin' wake you up,14,latino,male,wikidata,llm,89100.0,4.949878,1
5922,jstet_85494,Julián Leyzaola,,Julián Leyzaola,People think someone's going to come from outside and cure the problem. People think a messiah will come. No. They key to success is to strengthen what's local.,30,latino,male,wikidata,llm,49100.0,4.691081,1
5900,jstet_363743,Julian Quintero,,Julian Quintero,To be a hero holds honor but to be a legend is to live forever.,15,latino,male,wikidata,llm,135000.0,5.130333768495007,4
5897,jstet_74388,Julian Quintero,,Julian Quintero,"‪To know someone is to have your own personal experiences with them, not lead by the opinion of others.‬",19,latino,male,wikidata,llm,135000.0,5.130333768495007,4
5896,jstet_39059,Julian Quintero,,Julian Quintero,I always knew I was born to do great things. I just didn't know I wouldn't be able to see where I was going.,26,latino,male,wikidata,llm,135000.0,5.130333768495007,4
5898,jstet_112697,Julian Quintero,,Julian Quintero,"The most difficult thing is letting go of something you believed you were born to do, but there is always other options.",22,latino,male,wikidata,llm,135000.0,5.130333768495007,4
4704,jstet_261781,Juliana Barbassa,,Juliana Barbassa,"Really, what is the law when it stands in the way of what the government wants to do?",18,latino,female,llm,llm,17200.0,4.235528446907549,4
4705,jstet_293657,Juliana Barbassa,,Juliana Barbassa,It didn't take much prompting for Cariocas who were sick of living with violence to advocate violence as a solution.,21,latino,female,llm,llm,17200.0,4.235528446907549,4
4703,jstet_245668,Juliana Barbassa,,Juliana Barbassa,"You kill one, there was another in his place, and what's worse, his nephew now hated you, his friend now hated you. . . . There was no end.",27,latino,female,llm,llm,17200.0,4.235528446907549,4
4702,jstet_77896,Juliana Barbassa,,Juliana Barbassa,"This was about more than semantics; it represented a dangerous shift in perspective.Rio was not at war, I pointed out; and even if it were, wars have rules.",29,latino,female,llm,llm,17200.0,4.235528446907549,4
7042,jstet_90282,Julianne Donaldson,,Julianne Donaldson,I think the most profound beauty is found in what our hearts love.,13,white,female,wikidata,llm,39700.0,4.598790506763115,10
7048,jstet_347226,Julianne Donaldson,,Julianne Donaldson,I hope you do not let anyone else's expectations direct the course of your life.,16,white,female,wikidata,llm,39700.0,4.598790506763115,10
7044,jstet_244687,Julianne Donaldson,,Julianne Donaldson,I am not going to pretend to write a love letter to another man.,14,white,female,wikidata,llm,39700.0,4.598790506763115,10
7049,jstet_347301,Julianne Donaldson,,Julianne Donaldson,Don't let others expectations direct the course of your life.,11,white,female,wikidata,llm,39700.0,4.598790506763115,10
7041,jstet_29333,Julianne Donaldson,,Julianne Donaldson,"Even more than a heart, hope was a necessary traveling companion.",11,white,female,wikidata,llm,39700.0,4.598790506763115,10
7046,jstet_323921,Julianne Donaldson,,Julianne Donaldson,You are not The Giver of My Heart’s Desire.” I took a deep breath and smiled. “You are my heart’s desire.,23,white,female,wikidata,llm,39700.0,4.598790506763115,10
7047,jstet_324399,Julianne Donaldson,,Julianne Donaldson,Now you also know what it is to be wanted and loved.,12,white,female,wikidata,llm,39700.0,4.598790506763115,10
7043,jstet_194758,Julianne Donaldson,,Julianne Donaldson,Do not let anyone else's expectations direct the course of your life. I have discovered happiness in being true to who I am.,24,white,female,wikidata,llm,39700.0,4.598790506763115,10
7040,jstet_26106,Julianne Donaldson,,Julianne Donaldson,"I know my heart. It has always been yours, Kate. Always.",11,white,female,wikidata,llm,39700.0,4.598790506763115,10
7045,jstet_279394,Julianne Donaldson,,Julianne Donaldson,A man does not need encouragement to lose his heart.,10,white,female,wikidata,llm,39700.0,4.598790506763115,10
7052,jstet_434657,Julianne Moore,,Julianne Moore,I'm a very basic dresser. I'm not interested in calling too much attention to myself. I like to look cool without being too noticeable.,26,white,female,wikidata,llm,4800000.0,6.681241237375588,4
7050,jstet_1084,Julianne Moore,,Julianne Moore,"Loving someone is giving them the power to break your heart, but trusting them not to.",16,white,female,wikidata,llm,4800000.0,6.681241237375588,4
7051,jstet_257589,Julianne Moore,,Julianne Moore,"We redheads are a minority, we tend to notice each other - you know, and notice our identity",17,white,female,wikidata,llm,4800000.0,6.681241237375588,4
7053,jstet_477402,Julianne Moore,,Julianne Moore,"If you're reading IMDB, half of it's made up. You can't trust it or Wikipedia, which is just lies, lies!",23,white,female,wikidata,llm,4800000.0,6.681241237375588,4
184,jstet_90797,Julie C. Dao,,Julie C. Dao,The beauty of this world is fading all too fast through the cruelty and thoughtlessness of men.,17,asian,female,wikidata,llm,71100.0,4.85187,1
7056,jstet_226515,Julie Wright,,Julie Wright,What doesn't kill us gives us something new to write about.,12,white,female,wikidata,llm,1030000.0,6.012837224705172,2
7055,jstet_99990,Julie Wright,,Julie Wright,A book acts as the getaway car when you need to escape.Even when you're the one writing it.,20,white,female,wikidata,llm,1030000.0,6.012837224705172,2
8382,jstet_218702,Julien Gracq,,Julien Gracq,...a redoubtable alchemy was at work behind impenetrable veils as the forest prepared its nocturnal mysteries.,16,white,male,wikidata,wikidata,529000.0,5.723455672035186,1
5908,jstet_300034,Julio Alexi Genao,,Julio Alexi Genao,"I gave you all my secrets, and you lost them all. You lost a lot of things.But the treasure of it was in the giving, not the keeping.",29,latino,male,llm,llm,3820.0,3.582063362911709,9
5903,jstet_198869,Julio Alexi Genao,,Julio Alexi Genao,"The second day, I watched you suffer through one of your nightmares, but this one was worse than I’d seen before. You called out another man’s name.",29,latino,male,llm,llm,3820.0,3.582063362911709,9
5902,jstet_183670,Julio Alexi Genao,,Julio Alexi Genao,"But it turns out Joy is a house built from the same bricks as Sorrow. Pleasure is a poem, and it uses the same words as Pain.",27,latino,male,llm,llm,3820.0,3.582063362911709,9
5905,jstet_218116,Julio Alexi Genao,,Julio Alexi Genao,I wanted to take your hand into mine and kiss it.I never dared.,14,latino,male,llm,llm,3820.0,3.582063362911709,9
5909,jstet_300041,Julio Alexi Genao,,Julio Alexi Genao,"I’m nothing, here. A lowly surveillance analyst. Being the hero could have meant something good for me. Could have changed my whole",23,latino,male,llm,llm,3820.0,3.582063362911709,9
5907,jstet_263301,Julio Alexi Genao,,Julio Alexi Genao,I was asked a series of ques,7,latino,male,llm,llm,3820.0,3.582063362911709,9
5904,jstet_218108,Julio Alexi Genao,,Julio Alexi Genao,"I watched you roll off me and step away from the bed in silence, but when the heat of your body was gone, I wanted it back.",27,latino,male,llm,llm,3820.0,3.582063362911709,9
5901,jstet_178854,Julio Alexi Genao,,Julio Alexi Genao,"They’d come for you, and this time they’d come with we",13,latino,male,llm,llm,3820.0,3.582063362911709,9
5906,jstet_224176,Julio Alexi Genao,,Julio Alexi Genao,So. Monday. We meet again.We will never be friends—but maybe we can move past our mutual enmity toward a more-positive partnership.,24,latino,male,llm,llm,3820.0,3.582063362911709,9
5912,jstet_4094,Julio Cortázar,,Julio Cortázar,Creo que todos tenemos un poco de esa bella locura que nos mantiene andando cuando todo alrededor es tan insanamente cuerdo.,21,latino,male,wikidata,llm,2690000.0,6.429752280002408,9
5918,jstet_41124,Julio Cortázar,,Julio Cortázar,I think it is vanity to want to put into a story anything but the story itself.,17,latino,male,wikidata,llm,2690000.0,6.429752280002408,9
5914,jstet_31748,Julio Cortázar,,Julio Cortázar,Y allá en el fondo está la muerte si no corremos y llegamos antes y comprendemos que ya no importa.,20,latino,male,wikidata,llm,2690000.0,6.429752280002408,9
5919,jstet_41155,Julio Cortázar,,Julio Cortázar,Nothing is more comical than seriousness understood as a virtue that has to precede all important literature,17,latino,male,wikidata,llm,2690000.0,6.429752280002408,9
5911,jstet_270,Julio Cortázar,,Julio Cortázar,"Come sleep with me: We won't make Love, Love will make us.",13,latino,male,wikidata,llm,2690000.0,6.429752280002408,9
5916,jstet_36135,Julio Cortázar,,Julio Cortázar,Wordplay hides a key to reality that the dictionary tries in vain to lock inside every free word.,18,latino,male,wikidata,llm,2690000.0,6.429752280002408,9
5917,jstet_40052,Julio Cortázar,,Julio Cortázar,All profound distraction opens certain doors. You have to allow yourself to be distracted when you are unable to concentrate.,20,latino,male,wikidata,llm,2690000.0,6.429752280002408,9
5913,jstet_5571,Julio Cortázar,,Julio Cortázar,We no longer believe because it is absurd: it is absurd because we must believe.,15,latino,male,wikidata,llm,2690000.0,6.429752280002408,9
5910,jstet_429819,Julio Cortázar,,Julio Cortazar,"Only in dreams, in poetry, in play do we sometimes arrive at what we were before we were this thing that, who knows, we are.",25,latino,male,wikidata,llm,2730000.0,6.436163,9
5921,jstet_370620,Julio Pereira,,Julio Pereira,"My book contains texts that I wrote during college, medical school and during my residency of neurosurgery. I could set the book �Thoughts from the hospital"" as clippings thoughts",29,latino,male,wikidata,llm,549000.0,5.739572344450092,2
5920,jstet_370616,Julio Pereira,,Julio Pereira,"We are not able to express ourselves in a hospital, even when seriously ill, we don�t have time.",19,latino,male,wikidata,llm,549000.0,5.739572344450092,2
3678,jstet_140441,Juma Iraki,,Juma Iraki,"Life`s a gift, aim for the sky",8,black,male,llm,llm,7090.0,3.850646,1
1105,jstet_176783,Jun'ichirō Tanizaki,,Jun'ichirō Tanizaki,"We find beauty not in the thing itself but in the patterns of shadows, the light and the darkness, that one thing against another creates.",25,asian,male,wikidata,llm,126000.0,5.100371,1
2509,jstet_492787,June Jordan,,June Jordan,"The first function of poetry is to tell the truth, to learn how to do that, to find out what you really feel and what you really think.",28,black,female,wikidata,wikidata,199000.0,5.298853076409706,4
2505,jstet_427133,June Jordan,,June Jordan,"That attitude that fighting is probably not fair, but you have to defend yourself anyway and damage the enemy, has been profoundly consequential as far as my political activism goes.",30,black,female,wikidata,wikidata,199000.0,5.298853076409706,4
2504,jstet_318498,June Jordan,,June Jordan,A man is not a tree'...If we remain where we start from we will neither grow nor flourish.,19,black,female,wikidata,wikidata,199000.0,5.298853076409706,4
2506,jstet_468776,June Jordan,,June Jordan,"To tell the truth is to become beautiful, to begin to love yourself, value yourself. And that's political, in its most profound way.",24,black,female,wikidata,wikidata,199000.0,5.298853076409706,4
185,jstet_448863,Jung Chang,,Jung Chang,At the age of fifteen my grandmother became the concubine of a warlord general.,14,asian,female,wikidata,llm,453000.0,5.656098,1
1107,jstet_478349,Junichiro Tanizaki,,Junichiro Tanizaki,"We Orientals find beauty not only in the thing itself but in the pattern of the shadows, the light and darkness which that thing provides.",25,asian,male,wikidata,llm,566000.0,5.752816431188271,2
1106,jstet_478189,Junichiro Tanizaki,,Junichiro Tanizaki,"Find beauty not only in the thing itself but in the pattern of the shadows, the light and dark which that thing provides.",23,asian,male,wikidata,llm,566000.0,5.752816431188271,2
5925,jstet_440067,Junot Díaz,,Junot Diaz,"Colleagues are a wonderful thing - but mentors, that's where the real work gets done.",15,latino,male,wikidata,llm,1130000.0,6.05307844348342,8
5931,jstet_4694,Junot Díaz,,Junot Díaz,You can't regret the life you didn't lead.,10,latino,male,wikidata,llm,1130000.0,6.05307844348342,8
5927,jstet_480025,Junot Díaz,,Junot Diaz,"'A Princess of Mars' may not have exerted the same colossal pull that Tarzan had on the global imagination, but its influence on generations of readers cannot be underestimated.",29,latino,male,wikidata,llm,1130000.0,6.05307844348342,8
5932,jstet_6750,Junot Díaz,,Junot Díaz,"In order to write the book you want to write, in the end you have to become the person you need to become to write that book.",27,latino,male,wikidata,llm,1130000.0,6.05307844348342,8
5924,jstet_435013,Junot Díaz,,Junot Diaz,"If you, like, consciously think about being cool, you're not cool. If you consciously think about being, like, different or original, you ain't different or original.",28,latino,male,wikidata,llm,1130000.0,6.05307844348342,8
5929,jstet_499462,Junot Díaz,,Junot Diaz,"Every single immigrant we have, undocumented or documented, is a future American. That's just the truth of it.",19,latino,male,wikidata,llm,1130000.0,6.05307844348342,8
5930,jstet_1452,Junot Díaz,,Junot Díaz,"She was the kind of girlfriend God gives you young, so you'll know loss the rest of your life.",20,latino,male,wikidata,llm,1130000.0,6.05307844348342,8
5926,jstet_450594,Junot Díaz,,Junot Diaz,I feel most like myself... after I run - I go out for five miles every morning.,16,latino,male,wikidata,llm,1130000.0,6.05307844348342,8
3679,jstet_460216,Jussie Smollett,,Jussie Smollett,I'm an amazing cook. And I'm a gentleman but can belch the entire alphabet. Classy.,17,black,male,wikidata,llm,540000.0,5.732394,1
3681,jstet_467378,Justice Smith,,Justice Smith,I really don't follow a strict diet I just watch my fat intake and stay away from fried foods.,20,black,male,wikidata,wikidata,638000.0,5.804820678721162,2
3680,jstet_447468,Justice Smith,,Justice Smith,'Catcher in the Rye.' I feel like any brooding teen loves that book.,13,black,male,wikidata,wikidata,638000.0,5.804820678721162,2
5935,jstet_70794,Justin Alcala,,Justin Alcala,"I don't imagine book elitists as my audience when writing. I dream about teachers, morticians and garbage men instead.",20,latino,male,llm,llm,16900.0,4.227886704613674,10
5941,jstet_382899,Justin Alcala,,Justin Alcala,"The man with the most guns survives the zombie apocalypse, but the man with the most books, locks the door and forgets it ever happened.",25,latino,male,llm,llm,16900.0,4.227886704613674,10
5937,jstet_234515,Justin Alcala,,Justin Alcala,"We may think of ourselves as static anti-heroes, but in reality we're dynamic protagonists just waiting for our courage to kick in.",24,latino,male,llm,llm,16900.0,4.227886704613674,10
5942,jstet_392504,Justin Alcala,,Justin Alcala,"Never give your opinion on someone's writing unless they ask sincerely, and never ask for someone's opinion unless you're sincere.",23,latino,male,llm,llm,16900.0,4.227886704613674,10
5934,jstet_56237,Justin Alcala,,Justin Alcala,The most formidable adversary of evil is a persistent man with a loud conscience.,14,latino,male,llm,llm,16900.0,4.227886704613674,10
5939,jstet_234655,Justin Alcala,,Justin Alcala,"The best horror novels open up, ""It was beautiful summer day and the smell of flowers emanated throughout the air.",20,latino,male,llm,llm,16900.0,4.227886704613674,10
5940,jstet_281666,Justin Alcala,,Justin Alcala,"A good editor can make a respectable writer remarkable, just like a good parent helps a child become amazing.",19,latino,male,llm,llm,16900.0,4.227886704613674,10
5936,jstet_137802,Justin Alcala,,Justin Alcala,"Non fiction? Non fiction?! Listen, reality is what got me into this mess in the first place.",17,latino,male,llm,llm,16900.0,4.227886704613674,10
5933,jstet_54886,Justin Alcala,,Justin Alcala,"Which is the true nightmare, the horrific dream that you have in your sleep or the dissatisfied reality that awaits you when you awake?",24,latino,male,llm,llm,16900.0,4.227886704613674,10
5938,jstet_234596,Justin Alcala,,Justin Alcala,I don't remember ever signing up for weird. It just sort of happened.,14,latino,male,llm,llm,16900.0,4.227886704613674,10
1108,jstet_458409,Justin Chon,,Justin Chon,"In life, try your best to do the right thing. Have fun while you're alive. Take advantage of every asset you have. Don't take anything for granted.",29,asian,male,wikidata,wikidata,94700.0,4.97635,1
1111,jstet_367406,Justin Lee,,Justin Lee,I tried not to laugh. I thought about how my Southern Baptist friends would respond to the suggestion that their entire denomination was making people gay.,26,asian,male,wikidata,llm,1730000.0,6.238046103128795,4
1112,jstet_472712,Justin Lee,,Justin Lee,"I want to do what I love, which is act, and hopefully through that, leave a positive impact somehow, someway, with somebody.",22,asian,male,wikidata,llm,1730000.0,6.238046103128795,4
1110,jstet_229384,Justin Lee,,Justin Lee,"Whatever mistakes her son might make in life, Cindy was sure God would have mercy on him. The church, she feared, might not.",23,asian,male,wikidata,llm,1730000.0,6.238046103128795,4
1109,jstet_38289,Justin Lee,,Justin Lee,"... challenge the church to do better, be more of who Christ wants us to be ...",15,asian,male,wikidata,llm,1730000.0,6.238046103128795,4
3682,jstet_423282,Justin Robinson,,Justin Robinson,"Being a pumpkinhead is great.""""Your HEAD is a PUMPKIN.",10,black,male,wikidata,llm,306000.0,5.485721,1
5944,jstet_314284,Justin Torres,,Justin Torres,"We hit and we kept on hitting; we were allowed to be what we were, frightened and vengeful — little animals, clawing at what we needed.",25,latino,male,wikidata,llm,141000.0,5.14921911265538,2
5943,jstet_218039,Justin Torres,,Justin Torres,"All that pent up longing,” he says, “all that desire to flail and flap around. Them wings have needs.",19,latino,male,wikidata,llm,141000.0,5.14921911265538,2
3684,jstet_363029,K'wan,,K'wan,"Go ahead, nigga,” Jah said, aiming the pistol at the cabdriver’s face. “You got some frog in you?",19,black,male,wikidata,llm,315000.0,5.498310553789601,2
3683,jstet_336120,K'wan,,K'wan,Ain’t nothing wrong with a little crew love!” True mocked her.,12,black,male,wikidata,llm,315000.0,5.498310553789601,2
1115,jstet_149541,K. Hari Kumar,,K. Hari Kumar,Dying is not a solution.. I want to live with You..!,11,asian,male,llm,llm,33100.0,4.519827993775719,9
1121,jstet_282706,K. Hari Kumar,,K. Hari Kumar,"I can very well understand your frustration, but you must stick to your dreams. Try Harder!",16,asian,male,llm,llm,33100.0,4.519827993775719,9
1117,jstet_154372,K. Hari Kumar,,K. Hari Kumar,"Such is the great nature of man, it resides the true face beneath a glittering masquerade.",16,asian,male,llm,llm,33100.0,4.519827993775719,9
1122,jstet_282731,K. Hari Kumar,,K. Hari Kumar,If Allah has willed it that way... He must have better plans for you child...,15,asian,male,llm,llm,33100.0,4.519827993775719,9
1114,jstet_139367,K. Hari Kumar,,K. Hari Kumar,Imagination is the other end of Reality.,7,asian,male,llm,llm,33100.0,4.519827993775719,9
1119,jstet_185525,K. Hari Kumar,,K. Hari Kumar,Flowers that bloom in the winter may not survive till spring.,11,asian,male,llm,llm,33100.0,4.519827993775719,9
1120,jstet_280416,K. Hari Kumar,,K. Hari Kumar,Do you know which is the greatest epic till date?,10,asian,male,llm,llm,33100.0,4.519827993775719,9
1116,jstet_152994,K. Hari Kumar,,K. Hari Kumar,"Not just charity, even corruption begins at home.",8,asian,male,llm,llm,33100.0,4.519827993775719,9
1113,jstet_124392,K. Hari Kumar,,K. Hari Kumar,"You will breathe throughout your life, every moment of it, but an opportunity like this comes once in a lifetime, and not even to everyone. Go for it!",28,asian,male,llm,llm,33100.0,4.519827993775719,9
1123,jstet_494840,Kabir Bedi,,Kabir Bedi,Delhi is my emotional home. I still dream of owning a home there.,13,asian,male,wikidata,llm,414000.0,5.617,1
2510,jstet_214749,Kadiatou Diallo,,Kadiatou Diallo,It is a mother's noble conceit to believe she has the power to take her child's suffering and do it for him.,24,black,female,wikidata,llm,395000.0,5.596597,1
3686,jstet_375955,Kai Ashante Wilson,,Kai Ashante Wilson,The deeply secretive cannot grasp that protecting your secret too fiercely exposes it.,13,black,male,wikidata,llm,30600.0,4.48572142648158,2
3685,jstet_239175,Kai Ashante Wilson,,Kai Ashante Wilson,"For the body tells all to him who knows the language, and doesn’t lie.",15,black,male,wikidata,llm,30600.0,4.48572142648158,2
1124,jstet_86533,Kakashi Sensei,,Kakashi Sensei,"Sorry I'm late, I'm afraid I got lost on the path of life",15,asian,male,llm,llm,491000.0,5.691081,1
1125,jstet_241720,Kakuzo Okahura,,Kakuzo Okahura,Teaism is a cult founded on the adoration of the beautiful among the sordid facts of everyday existence.,18,asian,male,llm,llm,197000.0,5.294466,1
188,jstet_437230,Kalpana Chawla,,Kalpana Chawla,"When you look at the stars and the galaxy, you feel that you are not just from any particular piece of land, but from the solar system.",27,asian,female,wikidata,llm,497000.0,5.696356388733332,4
189,jstet_451274,Kalpana Chawla,,Kalpana Chawla,You are just your intelligence.,5,asian,female,wikidata,llm,497000.0,5.696356388733332,4
187,jstet_430365,Kalpana Chawla,,Kalpana Chawla,Listen to the sounds of nature. Wishing you the best on your trek towards your dreams.,16,asian,female,wikidata,llm,497000.0,5.696356388733332,4
186,jstet_429591,Kalpana Chawla,,Kalpana Chawla,"The path from dreams to success does exist. May you have the vision to find it, the courage to get on to it, and the perseverance to follow it.",29,asian,female,wikidata,llm,497000.0,5.696356388733332,4
3687,jstet_2997,Kalu Ndukwe Kalu,,Kalu Ndukwe Kalu,"The things you do for yourself are gone when you are gone, but the things you do for others remain as your legacy.",23,black,male,wikidata,llm,11700.0,4.068186,1
3688,jstet_148707,Kam Williams,,Kam Williams,A delightfully droll look at how the other half lives from a pet pooch's point of view.,18,black,male,wikidata,llm,126000.0,5.100371,1
4305,jstet_341945,kamar brown,,kamar brown,The man on the rise must always show respect to the man on the decline.,15,black,male,llm,llm,8250.0,3.916453948549925,2
4304,jstet_210849,kamar brown,,kamar brown,"As long as you have goals to accomplish in this life, you will not truly be complete.",17,black,male,llm,llm,8250.0,3.916453948549925,2
1126,jstet_370462,Kanwar Dhillon,,Kanwar Dhillon,Friendship make me feel this world is loving place to stay and have known the pain of missing this wonderful gift.,21,asian,male,wikidata,llm,381000.0,5.580925,1
190,jstet_378793,Kaori Miyazono,,Kaori Miyazono,"You gave me a forever within the numbered days, and I'm grateful!",13,asian,female,llm,llm,680000.0,5.832509,1
192,jstet_375445,Kaori Ozaki,,Kaori Ozaki,The gods lie. They lie because it's the best they can do. We reach out for their lies and we keep on living.,24,asian,female,wikidata,llm,77200.0,4.887617300335736,2
191,jstet_372347,Kaori Ozaki,,Kaori Ozaki,"I didn't know the real reason that she was crying. I was just carried away by the feeling of her in my arms, trembling and warm.",27,asian,female,wikidata,llm,77200.0,4.887617300335736,2
193,jstet_358411,Kaori Yuki,,Kaori Yuki,"I'm gonna kick your miserable ass, God!",8,asian,female,wikidata,llm,296000.0,5.471292,1
194,jstet_94571,Kaoru Akagawa,,Kaoru Akagawa,Calligraphy is an art form that uses ink and a brush to express the very souls of words on paper.,20,asian,female,wikidata,llm,42500.0,4.628389,1
196,jstet_358789,Kaoru Kurimoto,,Kaoru Kurimoto,"A weapon is merely a weapon, nothing more. What matters is how you use it.",15,asian,female,wikidata,llm,32000.0,4.505149978319906,2
195,jstet_199728,Kaoru Kurimoto,,Kaoru Kurimoto,"For a while, my self-control and my power of reason quailed to uselessness.",14,asian,female,wikidata,llm,32000.0,4.505149978319906,2
2516,jstet_249694,Kara Lee Corthron,,Kara Lee Corthron,Honesty isn't easy. Or comfortable.,6,black,female,wikidata,llm,17900.0,4.252853030979893,4
2513,jstet_74242,Kara Lee Corthron,,Kara Lee Corthron,You never know. Somebody can seem cool and then you look in their music library and there's Katy Perry.,20,black,female,wikidata,llm,17900.0,4.252853030979893,4
2512,jstet_46333,Kara Lee Corthron,,Kara Lee Corthron,Knowledge is not always power.,5,black,female,wikidata,llm,17900.0,4.252853030979893,4
2514,jstet_112591,Kara Lee Corthron,,Kara Lee Corthron,I'm probably the only person in the world that feels physical pain as a reaction to joy.,18,black,female,wikidata,llm,17900.0,4.252853030979893,4
2519,jstet_440407,Kara Walker,,Kara Walker,I have no interest in making a work that doesn't elicit a feeling.,14,black,female,wikidata,wikidata,292000.0,5.465382851448418,4
2520,jstet_482947,Kara Walker,,Kara Walker,"As a child, I was subjected to a lot of spaghetti Westerns and hated them. I wanted the Indians to win - or just not be so sad!",27,black,female,wikidata,wikidata,292000.0,5.465382851448418,4
2518,jstet_437331,Kara Walker,,Kara Walker,"The promise of any artwork is that it can hold us - viewer and maker - in a conflicted or contestable space, without real-world injury or loss.",26,black,female,wikidata,wikidata,292000.0,5.465382851448418,4
2517,jstet_431300,Kara Walker,,Kara Walker,"Humor's always been the problem of my work, hasn't it? When working, I feel satisfied when I surprise myself. And when I surprise myself, I wind up laughing.",30,black,female,wikidata,wikidata,292000.0,5.465382851448418,4
7059,jstet_200141,Karen Azinger,,Karen Azinger,"An optimist and a gentleman, I like that in my men.",11,white,female,llm,llm,4500.0,3.653212513775344,10
7065,jstet_200165,Karen Azinger,,Karen Azinger,"Seek Knowledge, Protect Knowledge, Share Knowledge.",6,white,female,llm,llm,4500.0,3.653212513775344,10
7061,jstet_200160,Karen Azinger,,Karen Azinger,"Careful, mother, or you could end up dangling in another's webs.",12,white,female,llm,llm,4500.0,3.653212513775344,10
7066,jstet_200167,Karen Azinger,,Karen Azinger,"Beauty to beguile, spies to ensnare, and gold, always gold, to tempt, to trap, to control.",16,white,female,llm,llm,4500.0,3.653212513775344,10
7058,jstet_149353,Karen Azinger,,Karen Azinger,For Honor and the Octagon!,5,white,female,llm,llm,4500.0,3.653212513775344,10
7063,jstet_200162,Karen Azinger,,Karen Azinger,"Most tales carry a kernel of truth, else they're soon forgotten.",12,white,female,llm,llm,4500.0,3.653212513775344,10
7064,jstet_200164,Karen Azinger,,Karen Azinger,In the beginning there was only Darkness.,7,white,female,llm,llm,4500.0,3.653212513775344,10
7060,jstet_200159,Karen Azinger,,Karen Azinger,"All his senses screamed in warning, the very air reeking of forbidden magic, but duty call him forward.",18,white,female,llm,llm,4500.0,3.653212513775344,10
7057,jstet_149329,Karen Azinger,,Karen Azinger,Life was a destiny waiting to be seized.,8,white,female,llm,llm,4500.0,3.653212513775344,10
7062,jstet_200161,Karen Azinger,,Karen Azinger,We've seen firsthand the footprints of the Mordant's treachery.,11,white,female,llm,llm,4500.0,3.653212513775344,10
7068,jstet_274925,Karen Hesse,,Karen Hesse,"When I rode the train west,I went looking for something,but I didn't see anything wonderful.I didn't see anything better than what I already had.Home.",30,white,female,wikidata,llm,216000.0,5.334453751150931,2
7067,jstet_182978,Karen Hesse,,Karen Hesse,"I turn my back on him as he goes,and settle myself in the parlor,and touch Ma's piano.My fingers leave sighsin the dust.",26,white,female,wikidata,llm,216000.0,5.334453751150931,2
4706,jstet_263047,Karen Mosquera,,Karen Mosquera,"Don't let the doubt in, because when it does it ruins everything.",13,latino,female,wikidata,llm,33500.0,4.525045,1
8385,jstet_143757,Karl Barth,,Karl Barth,Joy is the simplest form of gratitude.,7,white,male,wikidata,llm,847000.0,5.927883410330707,8
8391,jstet_271454,Karl Barth,,Karl Barth,No one can become and remain a theologian unless he is compelled again and again to be astonished at himself.,20,white,male,wikidata,llm,847000.0,5.927883410330707,8
8387,jstet_171554,Karl Barth,,Karl Barth,The church speaks finally in that it prays for the world.,11,white,male,wikidata,llm,847000.0,5.927883410330707,8
8392,jstet_292727,Karl Barth,,Karl Barth,"A quite specific astonishment stands at the beginning of every theological perception, inquiry, and thought.",15,white,male,wikidata,llm,847000.0,5.927883410330707,8
8384,jstet_142928,Karl Barth,,Karl Barth,...'joy' in Phillippians is a defiant 'Nevertheless!' that Paul sets like a full stop against the Philippians' anxiety...,18,white,male,wikidata,llm,847000.0,5.927883410330707,8
8389,jstet_255362,Karl Barth,,Karl Barth,"Take your Bible and take your newspaper, and read both. But interpret newspapers from your Bible.",16,white,male,wikidata,llm,847000.0,5.927883410330707,8
8390,jstet_270256,Karl Barth,,Karl Barth,To wish to withstand the Holy Spirit would be the one unforgivable sin.,13,white,male,wikidata,llm,847000.0,5.927883410330707,8
8386,jstet_170984,Karl Barth,,Karl Barth,Prayer without study would be empty. Study without prayer would be blind.,12,white,male,wikidata,llm,847000.0,5.927883410330707,8
3690,jstet_437857,Karl Malone,,Karl Malone,Forget the technique. Hit the guy across from you. Don't let somebody come in your space.,17,black,male,wikidata,llm,1690000.0,6.227886704613674,2
3689,jstet_430345,Karl Malone,,Karl Malone,"Sometimes, you follow your dreams. I say to the young people, 'If you have a dream, chase it.",18,black,male,wikidata,llm,1690000.0,6.227886704613674,2
8395,jstet_81928,Karl Pilkington,,Karl Pilkington,"I find that if you just talk, your mouth comes up with stuff.",13,white,male,wikidata,llm,307000.0,5.487138375477186,10
8401,jstet_113971,Karl Pilkington,,Karl Pilkington,The cafe was called Tattoos. The fella who owned it didn't have any tattoos... but we never saw his wife.,21,white,male,wikidata,llm,307000.0,5.487138375477186,10
8397,jstet_82153,Karl Pilkington,,Karl Pilkington,I could eat a knob at night.,7,white,male,wikidata,llm,307000.0,5.487138375477186,10
8402,jstet_205278,Karl Pilkington,,Karl Pilkington,I don't really like surprises. Not big ones anyway. Just having a pack of Revels holds enough of a surprise for me.,23,white,male,wikidata,llm,307000.0,5.487138375477186,10
8394,jstet_40576,Karl Pilkington,,Karl Pilkington,It wouldn't happen... There hasn't been one publication by a monkey,13,white,male,wikidata,llm,307000.0,5.487138375477186,10
8399,jstet_82594,Karl Pilkington,,Karl Pilkington,"Stop looking at the walls, look out the window.",9,white,male,wikidata,llm,307000.0,5.487138375477186,10
