,quote_id,author_clean,author_alt_name,author_raw,quote,quote_words,race,gender,gender_source,race_source,google_hits,log10_hits,to_sample
3194,jstet_490297,Jean-Michel Jarre,,Jean-Michel Jarre,"In my opinion, British women are more romantic than French ones.",11,white,male,wikidata,llm,5510000.0,6.741151598851785,4
77,jstet_334712,Jeanne Wakatsuki Houston,,Jeanne Wakatsuki Houston,"When your mother and your father are having a fight, do you want them to kill each other? Or do you just want them tostop fighting?",26,asian,female,wikidata,llm,65600.0,4.8169038393756605,2
2280,jstet_240775,Jeff Valdez,,Jeff Valdez,Dogs believe they are human. Cats believe they are God.,10,latino,male,wikidata,llm,52300.0,4.718501688867274,2
3197,jstet_14549,Jeffrey Eugenides,,Jeffrey Eugenides,It was amazing how it worked: the tiniest bit of truth made credible the greatest lies.,16,white,male,wikidata,llm,1250000.0,6.096910013008056,10
443,jstet_158708,Jeffrey Lin,,Jeffrey Lin,Never one to take the easy way out. Would miss out on too much.,14,asian,male,llm,llm,224000.0,5.350248,1
445,jstet_450500,Jejomar Binay,,Jejomar Binay,"Believe it or not, I say my prayers in the morning and in the evening.",15,asian,male,wikidata,llm,82300.0,4.91539983521227,2
1460,jstet_124233,Jelani Daniel,,Jelani Daniel,"Loyalty is a very heavy weight, not everyone is able to carry it.Forward March Life Quotes",17,black,male,llm,llm,5000.0,3.69897,1
1034,jstet_478330,Jenifer Lewis,,Jenifer Lewis,I don't have any beauty shop memories. I remember the barber shop.,13,black,female,wikidata,llm,424000.0,5.627366,1
1461,jstet_485030,Jeremiah Wright,,Jeremiah Wright,The government lied about inventing the HIV virus as a means of genocide against people of color. The government lied.,20,black,male,wikidata,llm,108000.0,5.033424,1
3206,jstet_476117,Jeremy Sisto,,Jeremy Sisto,You can't have a happy family if you don't have a happy marriage.,15,white,male,wikidata,llm,292000.0,5.465382851448418,2
3208,jstet_486484,Jerome Bruner,,Jerome Bruner,"Education must, be not only a transmission of culture but also a provider of alternative views of the world and a strengthener of the will to explore them.",28,white,male,wikidata,llm,775000.0,5.889301702506311,2
3211,jstet_450736,Jerry Della Femina,,Jerry Della Femina,"My grandmother would start making her meat sauce at 7 in the morning on Sunday, and within five or six hours, that smell would be all through the house.",29,white,male,wikidata,llm,29400.0,4.468347330412158,4
2281,jstet_420785,Jerry Garcid,,Jerry Garcid,Truth is something you stumble into when you think you're going some place else.,15,latino,male,llm,llm,3500000.0,6.544068,1
3214,jstet_413913,Jerry Rubin,,Jerry Rubin,You can't pay attention to your mistakes. I made a mistake today I made a mistake yesterday. I think it's ... very important to ignore the negative.,28,white,male,wikidata,llm,114000.0,5.056904851336473,1
3221,jstet_308151,Jesse Ball,,Jesse Ball,"No one explains this to you, he thought. That there are so many things without solution.",16,white,male,wikidata,llm,89600.0,4.952308009662125,8
1040,jstet_493659,Jessye Norman,,Jessye Norman,There's no anger ever in a spiritual. There's always the dream of a hope of a better day coming. That God understands the troubles that I'm experiencing.,30,black,female,wikidata,wikidata,436000.0,5.639486489268586,5
452,jstet_464625,Jet Li,,Jet Li,"While films are a very visual and emotional artistic medium, video games take it one step further into the realm of a unique personal experience.",25,asian,male,wikidata,llm,3070000.0,6.487138375477186,8
454,jstet_415650,Ji Kang,,Ji Kang,Always repenting of wrongs done will never bring my heart to rest.,12,asian,male,wikidata,llm,141000.0,5.149219,1
455,jstet_158321,Jiang Rong,,Jiang Rong,"Opportunities present themselves only to the patient, man and beast, and only they take advantage of those opportunities.",18,asian,male,wikidata,llm,207000.0,5.31597,1
456,jstet_234403,Jie Zhang,,Jie Zhang,Horror story is not result of accident.,7,asian,male,wikidata,llm,2680000.0,6.428135,1
3225,jstet_4723,Jim Rohn,,Jim Rohn,We must all suffer from one of two pains: the pain of discipline or the pain of regret. The difference is discipline weighs ounces while regret weighs tons.,28,white,male,wikidata,llm,2170000.0,6.336459733848529,9
3235,jstet_156705,Jim Thompson,,Jim Thompson,"I'd forgotten about it, and now I forgot it again. There are things that have to be forgotten if you want to go on living.",26,white,male,wikidata,llm,2900000.0,6.4623979978989565,4
2282,jstet_496257,Jimmy Gomez,,Jimmy Gomez,I want to work on environmental issues.,7,latino,male,wikidata,llm,186000.0,5.269513,1
2743,jstet_499675,Joan D. Vinge,,Joan D. Vinge,"Everything born has to die, in order to make room for the future.",13,white,female,wikidata,llm,135000.0,5.130333768495007,4
2285,jstet_233170,Joan Marques,,Joan Marques,Moments of splendor and moments of gloom – they help maintain life’s balance. One thought is key: they all pass...,20,latino,male,wikidata,llm,68200.0,4.833784374656479,4
2295,jstet_486769,Joe Baca,,Joe Baca,"Head Start graduates are more likely to graduate from high school and less likely to need special education, repeat a grade, or commit crimes in adolescence.",26,latino,male,wikidata,llm,59100.0,4.771587480881255,9
3239,jstet_497568,Joe Barton,,Joe Barton,"Supercookies are legal, but I don't think they should be.",11,white,male,wikidata,llm,189000.0,5.276461804173244,2
3241,jstet_84853,Joel Berg,,Joel Berg,Donald Trump is launching his own nonprofit group: Borders without Doctors.,11,white,male,wikidata,llm,104000.0,5.017033339298781,2
3244,jstet_325751,Johan Fundin,,Johan Fundin,"Everybody has multiple personalities—at least three. We’re one person at work, another person in private, and a third person when we appear in polite society.",27,white,male,llm,llm,2180.0,3.3384564936046046,2
1462,jstet_372617,John A. Williams,,John A. Williams,The worst kind of tyrant was the one who once had been the victim.,14,black,male,wikidata,llm,286000.0,5.456366,1
1463,jstet_198973,John Buck O'Neil,,John Buck O'Neil,In our beautiful memoryWe were all handsomeWe could all singWe all had the heart Of the prettiest girl in townAnd we all hit .300,24,black,male,llm,llm,21000.0,4.322219,1
3247,jstet_18680,John Dewey,,John Dewey,Failure is instructive. The person who really thinks learns quite as much from his failures as from his successes.,19,white,male,wikidata,llm,2790000.0,6.445604203273597,9
1464,jstet_88534,John E. Lewis,,John E. Lewis,"If not us, then who?If not now, then when?",10,black,male,wikidata,llm,188000.0,5.274158,1
3256,jstet_365026,John L. Monk,,John L. Monk,"This guy was beyond lucky. He was Midas with a better attorney, or the owner of a Monkey’s Paw version 2.0, or Richard Cory on Prozac.",28,white,male,llm,llm,7050.0,3.848189116991399,2
458,jstet_438493,John Maeda,,John Maeda,I don't really love computers.,6,asian,male,wikidata,wikidata,106000.0,5.025306,2
2299,jstet_343085,John Medina,,John Medina,WE DO NOT SEE with our eyes. We see with our brains.,12,latino,male,wikidata,llm,248000.0,5.394451680826216,4
2302,jstet_445873,John Perez,,John Perez,"Organ donation is very personal to me. My mother, before her death, was on kidney dialysis for several years.",19,latino,male,wikidata,llm,375000.0,5.574031,1
3259,jstet_17584,John Piper,,John Piper,Your mind was made to know and love God.,9,white,male,wikidata,llm,1940000.0,6.2878017299302265,9
1466,jstet_450778,John Ridley,,John Ridley,Obama is the New Generation and the hot light of a dawn that goes way beyond clever talk of morning in America.,22,black,male,wikidata,llm,269000.0,5.429752280002408,2
3268,jstet_146971,John Verdon,,John Verdon,"Never go down to the darkest room. Stay far away from the rotting coffin. If you want to live through the night, let the devil sleep.",26,white,male,wikidata,llm,192000.0,5.283301228703549,2
1469,jstet_477096,John Witherspoon,,John Witherspoon,"Those who wish well to the State ought to choose to places of trust men of inward principle, justified by exemplary conversation.",22,black,male,wikidata,llm,285000.0,5.45484486000851,2
3271,jstet_366869,John Yates,,John Yates,Troubles are God setting the stage for greater blessings in your life.,12,white,male,wikidata,llm,362000.0,5.558708570533166,2
2305,jstet_112492,John Zea,,John Zea,"SUICIDE...Is to have the freedom to choose; when, where and how to die.― John Zea",16,latino,male,llm,llm,7850.0,3.8948696567452528,4
1472,jstet_48184,Johnnie Dent Jr.,,Johnnie Dent Jr.,Always take failure as an opinion never as an option.,10,black,male,llm,llm,2460.0,3.39093510710338,8
2746,jstet_226711,Jolie Booth,,Jolie Booth,"Enjoy the adventure, because that’s what it’s all about - the process, not the result. The ultimate result is death. The ultimate process is life. Fact.",27,white,female,llm,llm,2390.0,3.378397900948137,2
3274,jstet_198209,Jon Chopan,,Jon Chopan,You remember it your way and I'll remember it mine.,11,white,male,wikidata,llm,1700.0,3.230448921378274,2
2307,jstet_497955,Jon Secada,,Jon Secada,"It happened in Miami, in Coral Gables, a great big ol' Cuban wedding. It was pretty intense.",17,latino,male,wikidata,llm,532000.0,5.725912,1
3277,jstet_11749,Jonas Eriksson,,Jonas Eriksson,Make life easier by living in the present and believing in the future.,13,white,male,wikidata,llm,667000.0,5.824125833916549,9
2308,jstet_385962,Jonas Perez,,Jonas Perez,"I know that God is truth, he holds this still—Beyond me he bears all his free will.",18,latino,male,llm,llm,69700.0,4.843233,1
2311,jstet_381099,Jonathan P. Lamas,,Jonathan P. Lamas,"You might find me cleverly clad, in black on black, at 28th and 7th Ave.",15,latino,male,llm,llm,2600.0,3.4149733479708178,2
1480,jstet_179907,Jonathan R. Walton,,Jonathan R. Walton,The greatest requirement placed on fallen humanity was not one of responsibility but one of relationship. (The Lonesome God),19,black,male,llm,llm,3750.0,3.574031,1
2314,jstet_446774,Jorge Ramos,,Jorge Ramos,What I find most interesting about the U.S. is this idea of equality.,14,latino,male,wikidata,llm,14700000.0,7.167317334748176,4
2316,jstet_198186,Jorge Silva Rodighiero,,Jorge Silva Rodighiero,"He felt his heart was going to explode, his body burned while his mind tried to reconstitute the ashes of who he once had been.",25,latino,male,llm,llm,3490.0,3.542825,1
2327,jstet_363041,José Emilio Pacheco,,José Emilio Pacheco,We are all hypocrites. We cannot see ourselves or judge ourselves the way we see and judge others.,18,latino,male,wikidata,llm,864000.0,5.936513742478893,2
2317,jstet_489873,Jose Gonzalez,,Jose Gonzalez,"People often expect me to be very serious, but it's not like my record company told me not to smile in photographs, because I was like that anyway.",29,latino,male,wikidata,llm,3690000.0,6.567026,1
2328,jstet_370818,José Latour,,José Latour,"In common with librarians the world over, the two women were used to dealing with a disproportionate quota of odd people acting strangely.",23,latino,male,wikidata,llm,63800.0,4.804821,1
2331,jstet_211394,José Luis Ruiz,,José Luis Ruiz,You only exist because of the agreements you made with yourself and with the other humans around you.,18,latino,male,wikidata,llm,1650000.0,6.217483944213907,4
2320,jstet_449948,Jose Marti,,Jose Marti,"There is happiness in duty, although it may not seem so.",11,latino,male,wikidata,llm,1570000.0,6.195899652409234,5
2323,jstet_497572,Jose Serrano,,Jose Serrano,"We must make immigration a legal, orderly process to eliminate this issue, not further criminalize it.",16,latino,male,wikidata,llm,477000.0,5.678518,1
2333,jstet_349859,José Silva,,José Silva,"‎""The greatest discovery you'll ever make, is the potential of your own mind.",14,latino,male,wikidata,llm,12700000.0,7.103804,1
2325,jstet_22440,Joseph C Reyes,,Joseph C. Reyes,"Life's a wondrous journey, don't take it for granted.",11,latino,male,llm,llm,8840.0,3.946452,2
3287,jstet_487656,Joseph Story,,Joseph Story,"And it is no less true, that personal security and private property rest entirely upon the wisdom, the stability, and the integrity of the courts of justice.",27,white,male,wikidata,llm,402000.0,5.60422605308447,2
1482,jstet_166996,Joshua Rogers,,Joshua Rogers,Reading books is a way for you to communicate with and learn from the best thinkers that are writing today and that have ever lived.,25,black,male,wikidata,llm,288000.0,5.459392487759231,2
1041,jstet_275452,Joshunda Sanders,,Joshunda Sanders,Best friends are literal and figurative life savers that we should thank as often as possible for rescuing us from ourselves.,21,black,female,llm,llm,16200.0,4.209515,1
1042,jstet_266343,Joycelyn Elders,,Joycelyn Elders,"Health is more than the absence of disease. Health is about jobs and employment, education, the environment, and all of those things that go into making us healthy.",28,black,female,wikidata,wikidata,128000.0,5.10721,1
2334,jstet_490690,Juan Diego Florez,,Juan Diego Florez,"Yes, I wrote songs. I was becoming kind of an Enrique Iglesias kind of a singer, with those ballads and cheesy romantic things.",23,latino,male,wikidata,llm,1160000.0,6.064458,1
2335,jstet_498000,Juan Marichal,,Juan Marichal,We are all so close. We are godfather to each others' kids. I was the best man at Jesus' wedding.,20,latino,male,wikidata,llm,840000.0,5.924279,1
2338,jstet_275350,Juan Mascaró,,Juan Mascaró,"For when the mind becomes bound to a passion of the wandering senses, this passion carries away man's wisdom, even as the wind drives a vessel on the waves.",30,latino,male,wikidata,llm,88800.0,4.948412965778601,2
2339,jstet_425888,Juan Pablo Montoya,,Juan Pablo Montoya,"Now, when it's time to get down to business, I get down to business.",15,latino,male,wikidata,llm,2050000.0,6.311754,1
2748,jstet_125097,Judy Baer,,Judy Baer,Treat your family like guests and your guests like family.,10,white,female,wikidata,llm,44700.0,4.650307523131937,2
1873,jstet_263687,Julia DeBarrioz,,Julia DeBarrioz,"I speak of the human heart, not a logic puzzle."" -Diego de Gama",13,latino,female,llm,llm,1480.0,3.170261715394957,2
1485,jstet_497537,Julian Bond,,Julian Bond,"As legal slavery passed, we entered into a permanent period of unemployment and underemployment from which we have yet to emerge.",21,black,male,wikidata,llm,161000.0,5.20682587603185,2
2340,jstet_274398,Julian Gallo,,Julian Gallo,When the Brooklyn rain comes downhopefully it will be to fuckin' wake you up,14,latino,male,wikidata,llm,89100.0,4.949878,1
2358,jstet_85494,Julián Leyzaola,,Julián Leyzaola,People think someone's going to come from outside and cure the problem. People think a messiah will come. No. They key to success is to strengthen what's local.,30,latino,male,wikidata,llm,49100.0,4.691081,1
2346,jstet_363743,Julian Quintero,,Julian Quintero,To be a hero holds honor but to be a legend is to live forever.,15,latino,male,wikidata,llm,135000.0,5.130333768495007,4
1876,jstet_261781,Juliana Barbassa,,Juliana Barbassa,"Really, what is the law when it stands in the way of what the government wants to do?",18,latino,female,llm,llm,17200.0,4.235528446907549,4
2751,jstet_90282,Julianne Donaldson,,Julianne Donaldson,I think the most profound beauty is found in what our hearts love.,13,white,female,wikidata,llm,39700.0,4.598790506763115,10
2761,jstet_434657,Julianne Moore,,Julianne Moore,I'm a very basic dresser. I'm not interested in calling too much attention to myself. I like to look cool without being too noticeable.,26,white,female,wikidata,llm,4800000.0,6.681241237375588,4
2765,jstet_226515,Julie Wright,,Julie Wright,What doesn't kill us gives us something new to write about.,12,white,female,wikidata,llm,1030000.0,6.012837224705172,2
2354,jstet_300034,Julio Alexi Genao,,Julio Alexi Genao,"I gave you all my secrets, and you lost them all. You lost a lot of things.But the treasure of it was in the giving, not the keeping.",29,latino,male,llm,llm,3820.0,3.582063362911709,9
2357,jstet_370620,Julio Pereira,,Julio Pereira,"My book contains texts that I wrote during college, medical school and during my residency of neurosurgery. I could set the book �Thoughts from the hospital"" as clippings thoughts",29,latino,male,wikidata,llm,549000.0,5.739572344450092,2
1486,jstet_140441,Juma Iraki,,Juma Iraki,"Life`s a gift, aim for the sky",8,black,male,llm,llm,7090.0,3.850646,1
1049,jstet_492787,June Jordan,,June Jordan,"The first function of poetry is to tell the truth, to learn how to do that, to find out what you really feel and what you really think.",28,black,female,wikidata,wikidata,199000.0,5.298853076409706,4
460,jstet_478349,Junichiro Tanizaki,,Junichiro Tanizaki,"We Orientals find beauty not only in the thing itself but in the pattern of the shadows, the light and darkness which that thing provides.",25,asian,male,wikidata,llm,566000.0,5.752816431188271,2
2361,jstet_440067,Junot Díaz,,Junot Diaz,"Colleagues are a wonderful thing - but mentors, that's where the real work gets done.",15,latino,male,wikidata,llm,1130000.0,6.05307844348342,8
1487,jstet_460216,Jussie Smollett,,Jussie Smollett,I'm an amazing cook. And I'm a gentleman but can belch the entire alphabet. Classy.,17,black,male,wikidata,llm,540000.0,5.732394,1
1488,jstet_2997,Kalu Ndukwe Kalu,,Kalu Ndukwe Kalu,"The things you do for yourself are gone when you are gone, but the things you do for others remain as your legacy.",23,black,male,wikidata,llm,11700.0,4.068186,1
1696,jstet_341945,kamar brown,,kamar brown,The man on the rise must always show respect to the man on the decline.,15,black,male,llm,llm,8250.0,3.916453948549925,2
78,jstet_378793,Kaori Miyazono,,Kaori Miyazono,"You gave me a forever within the numbered days, and I'm grateful!",13,asian,female,llm,llm,680000.0,5.832509,1
79,jstet_358411,Kaori Yuki,,Kaori Yuki,"I'm gonna kick your miserable ass, God!",8,asian,female,wikidata,llm,296000.0,5.471292,1
1055,jstet_249694,Kara Lee Corthron,,Kara Lee Corthron,Honesty isn't easy. Or comfortable.,6,black,female,wikidata,llm,17900.0,4.252853030979893,4
2767,jstet_274925,Karen Hesse,,Karen Hesse,"When I rode the train west,I went looking for something,but I didn't see anything wonderful.I didn't see anything better than what I already had.Home.",30,white,female,wikidata,llm,216000.0,5.334453751150931,2
3290,jstet_143757,Karl Barth,,Karl Barth,Joy is the simplest form of gratitude.,7,white,male,wikidata,llm,847000.0,5.927883410330707,8
3300,jstet_81928,Karl Pilkington,,Karl Pilkington,"I find that if you just talk, your mouth comes up with stuff.",13,white,male,wikidata,llm,307000.0,5.487138375477186,10
1878,jstet_286719,Katerina Martinez,,Katerina Martinez,"Yes,” Bernarde quipped, “Deal with me, Jean Luc. Come and dance with the night, brother. Let us battle ‘till the sun turns us to ash.",25,latino,female,llm,llm,31000.0,4.491362,1
2770,jstet_262791,Katherine Allred,,Katherine Allred,Sometimes we have to do things we don't want to do because it's the right choice. But occasionally we have to put ourselves first.,26,white,female,wikidata,llm,29700.0,4.472756449317212,4
1879,jstet_115378,Katherine Valdez,,Katherine Valdez,"When life expectancy hit 95 years of age, married people around the world shouted, ""Enough!"" And just like that, the institution of marriage was reinvented.",25,latino,female,llm,llm,72700.0,4.861534,1
1880,jstet_318919,Kathleen Alcalá,,Kathleen Alcalá,"If I stay here, I will be just fine. Before I shut the door, I got a box of crackers from the kitchen, so I will be fine.",28,latino,female,wikidata,llm,26400.0,4.421604,1
2774,jstet_441420,Katie Price,,Katie Price,"When I was younger, I used to say, One day I'll be famous.",14,white,female,wikidata,llm,2710000.0,6.432969290874405,1
1057,jstet_446749,Katori Hall,,Katori Hall,"In order to be great, you just have to care. You have to care about your world, community, and equality.",20,black,female,wikidata,llm,67500.0,4.829303772831025,2
3310,jstet_353365,Kazimir Malevich,,Kazimir Malevich,Aestheticism is the garbage of intuitive feeling.,7,white,male,wikidata,llm,1480000.0,6.1702617153949575,2
1489,jstet_325737,Kei Miller,,Kei Miller,"To know a man properly, you must know the shape of his hurt - the specific wound around which his person has been formed like a scab.",26,black,male,wikidata,llm,41400.0,4.617,1
1881,jstet_378583,Kelly Parra,,Kelly Parra,The signs shifted in my mind like a kaleidoscope of visions.,11,latino,female,wikidata,llm,83900.0,4.923762,1
1058,jstet_105983,Ken Bugul,,Ken Bugul,The only language all human beings understand is the language of humanity.,12,black,female,wikidata,llm,133000.0,5.123852,1
1491,jstet_309147,Ken Norton,,Ken Norton,Age is a state of mind.,6,black,male,wikidata,llm,423000.0,5.62634,2
1492,jstet_183054,Kenn Bivins,,Kenn Bivins,Blessed is the woman who has never had anything to love. She can never know the heartbreak that comes with losing it.,22,black,male,wikidata,llm,8790.0,3.943989,1
2369,jstet_274542,Kenneth G. Ortiz,,Kenneth G. Ortiz,Like the number nineeternity is forever mine,7,latino,male,llm,llm,1850.0,3.267172,1
1493,jstet_461284,Kenneth Kaunda,,Kenneth Kaunda,The power which establishes a state is violence the power which maintains it is violence the power which eventually overthrows it is violence.,23,black,male,wikidata,llm,1680000.0,6.225309,1
3317,jstet_473922,Kevin Bacon,,Kevin Bacon,I'm obsessed with zombies. I like watching zombie movies and I read zombie books.,15,white,male,wikidata,llm,3510000.0,6.545307116465824,8
2370,jstet_55576,Kevin Delgado,,Kevin Delgado,Whats the point of life if you're not rich XD,11,latino,male,llm,llm,202000.0,5.305351,1
1495,jstet_483918,Kevin Eubanks,,Kevin Eubanks,I am blessed to have Mom and Dad.,8,black,male,wikidata,llm,73200.0,4.864511,2
1496,jstet_274962,Kevin Harris,,Kevin  Harris,"With an architect as your guide, you canresponsibly stop worrying about what spacessomeone else might want in a house and focus only on those things your house should include.",29,black,male,llm,llm,420000.0,5.623249,1
3320,jstet_485256,Kevin Rudd,,Kevin Rudd,My fundamental interests are to preserve the good name and standing of this Australian Labor Party and to act in the national interest on behalf of the Australian Government.,29,white,male,wikidata,llm,603000.0,5.780317312140151,2
1498,jstet_366672,Kevin Young,,Kevin Young,"Like hot foodI love youlike warmbread & coldcuts, buttersammichesor, days later, afterThanksgivingwhen I wantwhatever's left",15,black,male,wikidata,llm,567000.0,5.753583,2
1500,jstet_458108,Keyshawn Johnson,,Keyshawn Johnson,"The definition of swagger, in my opinion, is you have to have that arrogance, that confidence that you are the best out there at all times.",26,black,male,wikidata,llm,352000.0,5.546542663478131,2
1501,jstet_427302,Kgalema Motlanthe,,Kgalema Motlanthe,"I have a political attitude, but I'm certainly not a politician.",12,black,male,wikidata,llm,255000.0,5.40654,1
1502,jstet_134329,Khalid Muhammad,,Khalid Muhammad,God says when. I execute.,5,black,male,wikidata,llm,263000.0,5.419956,1
461,jstet_215804,Kim Myungsoo,,Kim Myungsoo,"It's not that I can't express myself,it's that I still feel present when I'm not expressing myself.",22,asian,male,wikidata,llm,328000.0,5.515874,1
1059,jstet_295240,Kim Wayans,,Kim Wayans,"Just do your best,"" Mom said. ""You can't do any better than your best.",15,black,female,wikidata,llm,65700.0,4.817565,1
1062,jstet_482981,Kimberly Elise,,Kimberly Elise,"I'm very free with all my emotions, whether it's happy, sad, mad, glad, whatever.",16,black,female,wikidata,llm,203000.0,5.307496037913213,2
1884,jstet_443793,Kimberly Guilfoyle,,Kimberly Guilfoyle,"My mother, oddly enough, really wanted to pursue a career in law, but at the time, she had children and was working as a teacher.",25,latino,female,wikidata,llm,1280000.0,6.107209969647869,5
3322,jstet_396846,Kimon Nicolaides,,Kimon Nicolaides,Learning to draw is really a matter of learning to see - to see correctly - and that means a good deal more than merely looking with the eye.,27,white,male,wikidata,llm,79600.0,4.900913067737669,2
1697,jstet_84497,king Annan,,king Annan,the path of politics should be cleared with the sword of the constitution,13,black,male,llm,llm,5050.0,3.703291,1
462,jstet_229943,Kinoko Nasu,,Kinoko Nasu,"From this moment forth, my sword shall be with you and your fate shall be with me.",17,asian,male,wikidata,llm,125000.0,5.09691,1
464,jstet_383964,Kiran Joshi,,Kiran Joshi,"The biggest curse in life is not loosing your love, but not being loved by someone you love.",18,asian,male,wikidata,llm,324000.0,5.510545010206612,2
2781,jstet_485496,Kirsten Dunst,,Kirsten Dunst,I'm never going to say anything about who I'm dating unless I'm married or engaged.,18,white,female,wikidata,llm,4340000.0,6.63748972951251,4
466,jstet_337944,Kiyohiko Azuma,,Kiyohiko Azuma,"Sakaki: ""...Why can't we just talk it over...?""Tomo: ""You can't talk to cats.",16,asian,male,wikidata,llm,385000.0,5.585460729508501,2
80,jstet_419896,Kiyoko Takeda,,Kiyoko Takeda,Recognizing what we have done in the past is a recognition of ourselves. By conducting a dialogue with our past we are searching how to go forward.,27,asian,female,wikidata,llm,4770.0,3.678518,1
1503,jstet_430472,Kojo Annan,,Kojo Annan,I admire my father greatly.,5,black,male,wikidata,llm,40000.0,4.60206,1
467,jstet_187889,Kouhei Kadono,,Kouhei Kadono,"Possibility, or what we refer to as imagination, is 99% imitation. The real deal is only 1%. The problem is, this 1% is simultaneously referred to as Evil.",28,asian,male,wikidata,llm,24400.0,4.38739,1
474,jstet_278766,Krishna Saagar,,Krishna Saagar,"You are mostly treated by others, the way you deserve.",10,asian,male,llm,llm,822000.0,5.9148718175400505,8
2784,jstet_282663,Kristiane Backer,,Kristiane Backer,"You may have lost someone, but you’ve found something immeasurably more valuable: God,’ she told me. ‘And God’s love lasts forever.",23,white,female,wikidata,llm,36500.0,4.562292864456475,3
476,jstet_380556,Krunal Soni,,Krunal Soni,I always win because I only play for win,9,asian,male,llm,llm,72500.0,4.860338,1
479,jstet_326551,Kulpreet Yadav,,Kulpreet Yadav,Regret nothing. Everything broken can be remade. And everything remade can once again be broken,15,asian,male,wikidata,llm,98900.0,4.995196291597179,2
480,jstet_336604,Kumar Milan,,Kumar Milan,"My feelings remain the same for you, but you chose to walk away...",13,asian,male,llm,llm,78000.0,4.892095,1
481,jstet_456275,Kunal Nayyar,,Kunal Nayyar,"I love video games. I love, love, love them! I also love 'Star Wars.' I wish Jedi was a true religion.",21,asian,male,wikidata,wikidata,464000.0,5.666518,1
1504,jstet_270246,Kwame Anthony Appiah,,Kwame Anthony Appiah,"Possibly, there was something to be said for the intellectual discipline of second-guessing what you thought was true.",19,black,male,wikidata,llm,388000.0,5.588832,1
82,jstet_236026,Kyoko M.,,Kyoko M.,"I swear to Vishnu, if this doesn’t work, I’m going to stab you in the throat with a Pipette.",21,asian,female,wikidata,llm,76000.0,4.880814,2
2786,jstet_422282,Lady Mary Wortley Montagu,,Lady Mary Wortley Montagu,But the fruit that can fall without shaking indeed is too mellow for me.,14,white,female,wikidata,llm,309000.0,5.489958479424835,2
482,jstet_425726,Lakshmi Mittal,,Lakshmi Mittal,"This is a learning in the business life that first of all you need to have commitment, dedication and passion for what you are doing.",25,asian,male,wikidata,llm,233000.0,5.367356,1
483,jstet_485134,Lalu Prasad Yadav,,Lalu Prasad Yadav,The lower caste people were killed as part of a conspiracy to dismiss my party's government.,17,asian,male,wikidata,llm,739000.0,5.868644,1
1505,jstet_447928,Lamorne Morris,,Lamorne Morris,"I love being in public places, but I can't stand long, drawn-out music festivals.",16,black,male,wikidata,llm,225000.0,5.352183,1
84,jstet_384116,Lan Samantha Chang,,Lan Samantha Chang,Inadequate love is love. Unrequited love is love.,8,asian,female,wikidata,llm,267000.0,5.426511,2
3324,jstet_410118,Langdon Mitchell,,Langdon Mitchell,Marriage is three parts love and seven parts forgiveness of sins.,11,white,male,wikidata,llm,3360.0,3.526339277389844,2
1506,jstet_409919,Langston Coleman,,Langston Coleman,Luck is what you have left over after you give ioo percent.,12,black,male,llm,llm,5810.0,3.764176,1
2373,jstet_118557,Latif Mercado,,Latif Mercado,You Can't Replace A Star with A Lightbulb,9,latino,male,llm,llm,15300.0,4.184691430817598,10
1887,jstet_181309,Laura Aranda,,Laura Aranda,You must also forgive yourself. You must forgive yourself for any past mistakes and failures that you cannot forget.,19,latino,female,llm,llm,146000.0,5.164353,1
1888,jstet_488652,Laura Harring,,Laura Harring,"Life is wonderful beautiful journey. Every episode of my life is like a dream, and I am at peace and happy with what life has given me.",27,latino,female,wikidata,llm,348000.0,5.541579,1
1063,jstet_425154,Lauren Francis-Sharma,,Lauren Francis-Sharma,Don't pretend like you know me 'cause you shook some neighborhood tree and got a li'l rotten fruit.,20,black,female,wikidata,wikidata,32500.0,4.511883,1
2381,jstet_12740,Leandro Guimarães Faria Corcete DUTRA,,Leandro Guimarães Faria Corcete DUTRA,A realidade sempre é mais interessante.,6,latino,male,llm,llm,1760.0,3.245513,1
1064,jstet_489943,Ledisi,,Ledisi,"When my time ends, I want people to say, 'Man her music made me smile; it just enlightened my life; it inspired me; it made me feel good every time.",30,black,female,wikidata,llm,600000.0,5.778151,1
1509,jstet_477428,Lee Daniels,,Lee Daniels,"I'm in a great place because I trust people behind the camera as I go off, and I still go back to my day job and do film.",29,black,male,wikidata,llm,635000.0,5.802773725291976,1
485,jstet_431987,Lee Myung-Bak,,Lee Myung-bak,"If we are to assume that North Korea becomes a nuclear-power state, of course the danger of having an all-out nuclear war, that possibility is very slim.",29,asian,male,wikidata,llm,648000.0,5.811575,2
3332,jstet_414263,Leigh Hunt,,Leigh Hunt,Patience and gentleness is power.,5,white,male,wikidata,wikidata,354000.0,5.549003262025788,9
1889,jstet_479117,Lele Pons,,Lele Pons,The inspiration for my Vines comes from thinking about funny and relatable experiences from my daily life.,17,latino,female,wikidata,llm,3270000.0,6.514548,1
1513,jstet_235192,Leon Brown,,Leon Brown,"Leave people to their opinions and judgments. They cannot harm you; it is their understanding that is faulty, not yours. Leon Brown",22,black,male,wikidata,llm,229000.0,5.359835482339888,2
1514,jstet_181827,Leonard Pitts Jr.,,Leonard Pitts Jr.,Trying to get stuff straight right at the end when you never cared all through your life. Trying to get into heaven on the affirmative action plan.,27,black,male,llm,llm,36000.0,4.556303,1
