,quote_id,author_clean,author_alt_name,author_raw,quote,quote_words,race,gender,gender_source,race_source,google_hits,log10_hits,to_sample
2376,jstet_257498,Ellen Raskin,,Ellen Raskin,"Life, too, is senseless unless you know who you are, what you want, and which way the wind blows.",19,white,female,wikidata,llm,172000.0,5.235528446907549,2
2379,jstet_338078,Elly Griffiths,,Elly Griffiths,"He might be living on mice, but Chesterton does not look like an animal who is governed by his appetites. He's an ascetic, if Cathbad ever saw one.",29,white,female,wikidata,llm,391000.0,5.592176757395867,2
263,jstet_308686,Elona Washington,,Elona Washington,Sexual power encompasses the power of seduction and the power of pursuit.,12,black,female,llm,llm,7660.0,3.884228769632604,2
3285,jstet_490891,Elton John,,Elton John,"But you know, I have a pretty good relationship with the press and the paparazzi. It's just when they step over the line that, you know, enough's enough.",30,white,male,wikidata,llm,28200000.0,7.450249108319361,4
265,jstet_371716,Em Claire,,Em Claire,"I tend the wounded,/and in the tending, wound./Sometimes truly seeing another/is lethal./Loving fully, a bayonet.",19,black,female,wikidata,wikidata,70300.0,4.846955325019824,2
2382,jstet_455896,Emily Carr,,Emily Carr,"The artist himself may not think he is religious, but if he is sincere his sincerity in itself is religion.",20,white,female,wikidata,llm,1200000.0,6.079181246047625,4
2387,jstet_170708,Emma Forrest,,Emma Forrest,I think I've lost my faith and I can't stop writingbecause I don't know howmuch longer I can hold on.,23,white,female,wikidata,llm,38700.0,4.587710965018911,8
1254,jstet_435887,Emmanuel Jal,,Emmanuel Jal,"Sometimes words are not needed, and the simplicity of expressing yourself through an art form is one of the best ways of communication.",23,black,male,wikidata,llm,533000.0,5.726727209026572,4
1257,jstet_462585,Eric Berry,,Eric Berry,"Everything is a blessing, even meetings. Whether it's meetings or running gassers or lifting, it's an opportunity, and the best thing to do is be thankful for it.",30,black,male,wikidata,llm,267000.0,5.426511261364575,2
1265,jstet_257475,Eric Jerome Dickey,,Eric Jerome Dickey,"It’s scary telling someone you care about, someone you love who you really are.",15,black,male,wikidata,llm,457000.0,5.65991620006985,9
3288,jstet_454673,Eric Schlosser,,Eric Schlosser,"Fast food is popular because it's convenient, it's cheap, and it tastes good. But the real cost of eating fast food never appears on the menu.",28,white,male,wikidata,llm,586000.0,5.76789761601809,10
3298,jstet_38467,Eric Wilson,,Eric Wilson,I would rather believe God doesn't exist than believe he doesn't care.,14,white,male,wikidata,llm,520000.0,5.7160033436348,2
3302,jstet_361429,Erik Bundy,,Erik Bundy,"I never studied on fighting demons, but that don't mean I aim to let this one defeat us. The dark ones have their share of limitations too.",28,white,male,llm,llm,4210.0,3.624282095835668,5
1269,jstet_22565,Ernest Agyemang Yeboah,,Ernest Agyemang Yeboah,"Our ultimate finishing line in life is death! Whilst you have life, work hard and trust God!",17,black,male,llm,llm,29200.0,4.465382851448418,8
268,jstet_354859,Erykah Badu,,Erykah Badu,"My eyes are green, Cause I eat a lot of vegetables,It don't have nothing to do with your new friend",22,black,female,wikidata,llm,3480000.0,6.541579243946581,7
277,jstet_367849,Esi Edugyan,,Esi Edugyan,"It's like that, I guess, when the past come to collect what you owe.",15,black,female,wikidata,llm,194000.0,5.2878017299302265,2
278,jstet_454548,Esperanza Spalding,,Esperanza Spalding,I think there's so much negative influence on children in school settings. It becomes learning by rote to pass a test. It's not contextualized.,26,black,female,wikidata,wikidata,455000.0,5.658011,1
279,jstet_282104,Esther Jno-Charles,,Esther Jno-Charles,"What you focus on expands. So focus on what you want, not what you do not want.",17,black,female,llm,llm,1400.0,3.146128,1
2396,jstet_495695,Eva Gabor,,Eva Gabor,I'm a workaholic. Before long I'm traveling on my nervous energy alone. This is incredibly exhausting.,18,white,female,wikidata,llm,271000.0,5.432969290874405,2
280,jstet_415659,Eva Jessye,,Eva Jessye,They say you should not suffer through the past. You should be able to wear it like a loose garment take it off and let it drop.,27,black,female,wikidata,wikidata,88900.0,4.948902,1
2397,jstet_404519,Eva Le Gallienne,,Eva Le Gallienne,What does so-called success or failure matter if only you have succeeded in doing the thing you set out to do. The doing is all that really counts.,29,white,female,wikidata,llm,94400.0,4.974971994298069,1
281,jstet_148729,Eva Walker,,Eva Walker,"Breathe, Emma. Now is not the time to swoon.",9,black,female,wikidata,llm,54100.0,4.733197,1
2400,jstet_435458,Evelyn Beatrice Hall,,Evelyn Beatrice Hall,"I do not agree with what you have to say, but I'll defend to the death your right to say it.",22,white,female,wikidata,llm,158000.0,5.198657086954422,1
2406,jstet_489633,Evelyn Lauder,,Evelyn Lauder,"It's important to maintain an attractive smile as you age. A lighter, less beige, more white tooth color is key, but no Chiclets.",24,white,female,wikidata,llm,45300.0,4.656098202012831,4
1277,jstet_462856,Fab Five Freddy,,Fab Five Freddy,I'm just very pleased and thankful that there was a receptive audience of people that I was able to connect with.,22,black,male,wikidata,llm,387000.0,5.587711,1
1278,jstet_487707,Fabrice Muamba,,Fabrice Muamba,"Family and God - that is what's important. Money, cars, those are things that come and go.",17,black,male,wikidata,llm,214000.0,5.330414,1
283,jstet_484016,Fantasia Barrino,,Fantasia Barrino,I feel like a good mom. I'm a strong woman now... Don't look down on me. Pray for me because I'm trying.,25,black,female,wikidata,llm,648000.0,5.811575,1
286,jstet_192490,Faydra D. Fields,,Faydra D. Fields,You MUST do what you love. Sometimes your passion will be the only thing that keeps you motivated.,18,black,female,llm,llm,1060.0,3.0253058652647704,8
2408,jstet_383853,Faye Kellerman,,Faye Kellerman,You’ve got a good side?”“I do. I just don’t use it too often. My bad side’s so much more fun.,24,white,female,wikidata,llm,399000.0,5.600972895686748,1
294,jstet_273273,Faye McCray,,Faye McCray,Dreams are fragile. Reality is a clumsy postman.,8,black,female,llm,llm,12300.0,4.089905,1
296,jstet_465935,Faye Wattleton,,Faye Wattleton,The only safe ship in a storm is leadership.,9,black,female,wikidata,wikidata,49500.0,4.694605,2
1279,jstet_151952,Felix Okoye,,Felix Okoye,It would be better not to know so many things than to know so many things that are not so.,20,black,male,llm,llm,9170.0,3.962369,1
1280,jstet_328508,Ferdinand Oyono,,Ferdinand Oyono,"Life...is like the chameleon, changing colour all the time.",10,black,male,wikidata,llm,181000.0,5.257679,1
2411,jstet_459146,Fergie,,Fergie,Dick Clark will be truly missed. We will carry on his legacy every New Year's Eve.,17,white,female,wikidata,llm,14300000.0,7.155336037465061,4
1283,jstet_322751,Fiston Mwanza Mujila,,Fiston Mwanza Mujila,"He hiccupped and continued: ""I write therefore I come...But unfortunately, my orgies are never eternal!...",16,black,male,wikidata,llm,81500.0,4.911157608739977,2
1286,jstet_416421,Flip Wilson,,Flip Wilson,You can't expect to hit the jackpot if you don't put a few nickels in the machine.,19,black,male,wikidata,wikidata,304000.0,5.482873583608754,4
299,jstet_404617,Florence Griffith Joyner,,Florence Griffith Joyner,People don't pay much attention to you when you are second best. I wanted to see what it felt like to be number one.,25,black,female,wikidata,wikidata,441000.0,5.644438589467838,1
2415,jstet_457470,Florence Kelley,,Florence Kelley,Their effort to place the women upon the same industrial level with themselves in order that all may pull together in the effort to maintain reasonable conditions of life.,29,white,female,wikidata,llm,52500.0,4.720159303405957,2
303,jstet_410190,Florynce Kennedy,,Florynce Kennedy,If men could get pregnant abortion would be a sacrament.,10,black,female,wikidata,wikidata,27300.0,4.436163,2
3307,jstet_6416,Francis of Assisi,,Francis of Assisi,The deeds you do may be the only sermon some persons will hear today,14,white,male,wikidata,wikidata,7280000.0,6.862131379313038,10
3317,jstet_98639,Frank Bidart,,Frank Bidart,"After sex & metaphysics,—… what?What you have made.",8,white,male,wikidata,llm,86700.0,4.93801909747621,4
1290,jstet_498690,Frank Bruno,,Frank Bruno,"I want to stay healthy, keep fit, eat well, keep a low profile and be a good dad.",18,black,male,wikidata,llm,400000.0,5.6020599913279625,2
1291,jstet_246608,Frank Jackson,,Frank Jackson,"[W]e must start from somewhere in current folk morality, otherwise we start from somewhere unintuitive, and that can hardly be a good place to start",26,black,male,wikidata,llm,347000.0,5.540329,1
3322,jstet_464495,Frank Knox,,Frank Knox,Patriotism was a living fire of unquestioned belief and purpose.,10,white,male,wikidata,llm,125000.0,5.096910013008056,2
3325,jstet_480536,Frank Stella,,Frank Stella,I don't like to say I have given my life to art. I prefer to say art has given me my life.,23,white,male,wikidata,wikidata,1230000.0,6.089905111439398,4
3332,jstet_414688,Franklin Delano Roosevelt,,Franklin Delano Roosevelt,"A Chinese Christian prayed every day .... ""Lord reform Thy world beginning with me.",13,white,male,wikidata,llm,4440000.0,6.64738297011462,5
1292,jstet_230774,Fred Shuttlesworth,,Fred Shuttlesworth,Confrontation is not bad. Goodness is supposed to confront evil.,10,black,male,wikidata,wikidata,48300.0,4.683947,1
3335,jstet_222952,Frederic M. Perrin,,Frederic M. Perrin,"I wish for all who look for Gold,Shall find one letter less,A world where trying always wins,And leaves the loser blessed.",24,white,male,wikidata,llm,1550.0,3.1903316981702914,5
1293,jstet_404224,Frederick B. Wilson,,Frederick B. Wilson,You can't steal second base and keep one foot on first.,12,black,male,llm,llm,8950.0,3.951823,1
3339,jstet_499573,Frederick Henry Hedge,,Frederick Henry Hedge,"Every man is his own ancestor, and every man is his own heir. He devises his own future, and he inherits his own past.",24,white,male,llm,llm,4990.0,3.6981005456233897,2
3342,jstet_396958,G. K. Chesterton,,G. K. Chesterton,Artistic temperament is a disease that afflicts amateurs.,8,white,male,wikidata,wikidata,2020000.0,6.305351369446623,5
3352,jstet_447954,Gabriel Marcel,,Gabriel Marcel,"But however measurable, there is much more life in music than mathematics or logic ever dreamed of.",17,white,male,wikidata,llm,365000.0,5.562292864456475,4
305,jstet_303848,Gabrielle Black,,Gabrielle Black,"So? I know damn well that I didn’t poison her.”Veronica Lane, M.D., Treating Murder",17,black,female,llm,llm,53200.0,4.725911632295048,2
306,jstet_429557,Gail Devers,,Gail Devers,"Keep your dreams alive. Understand to achieve anything requires faith and belief in yourself, vision, hard work, determination, and dedication. Remember all things are possible for those who believe.",29,black,female,wikidata,wikidata,159000.0,5.201397,1
1294,jstet_457536,Gale Sayers,,Gale Sayers,"Athletes as role models and heroes is a hoax, a sick hoax. The men and women who are fighting in Iraq, they are the true heroes.",26,black,male,wikidata,llm,443000.0,5.646404,1
309,jstet_491054,Garcelle Beauvais,,Garcelle Beauvais,"Divorce isn't one-sided, and I am by no means perfect. Becoming accountable for my role in the relationship was very empowering.",23,black,female,wikidata,llm,894000.0,5.951337518795918,1
3361,jstet_359269,Garrett McCoy,,Garrett McCoy,I don't need every answer. Just the right answer.,10,white,male,llm,llm,14400.0,4.158362492095249,9
1295,jstet_488773,Garrett Morris,,Garrett Morris,I happen to dig being able to use whatever mystique I have to further the idea of peace.,18,black,male,wikidata,llm,210000.0,5.322219,1
3370,jstet_488335,Gary Paulsen,,Gary Paulsen,"I have a pickup truck. And I prefer to be with dogs or on my sailboat than in a car - actually, more than any other place on Earth.",28,white,male,wikidata,llm,370000.0,5.568201724066995,9
3374,jstet_45644,Gene Wolfe,,Gene Wolfe,"There is no magic. There is only knowledge, more or less hidden.",12,white,male,wikidata,llm,371000.0,5.569373909615046,9
1302,jstet_475097,Geoffrey Canada,,Geoffrey Canada,"I believe that for lots of churches and religious institutions, their main focus on the development of faith among parishioners needs to spread to the community.",26,black,male,wikidata,llm,45300.0,4.656098202012831,4
3384,jstet_474357,George Borrow,,George Borrow,"Next to the love of God, the love of country is the best preventive of crime.",16,white,male,wikidata,llm,131000.0,5.117271295655764,2
1303,jstet_347987,George Clinton,,George Clinton,"If it wasn't for flash backs, I wouldn't remember anything at all.",14,black,male,wikidata,llm,1640000.0,6.214844,1
3387,jstet_9370,George Gordon Byron,,George Gordon Byron,I have a great mind to believe in Christianity for the mere pleasure of fancying I may be damned.,19,white,male,wikidata,wikidata,1330000.0,6.123851640967086,4
3396,jstet_300846,George Grossmith,,George Grossmith,"I never was so immensely tickled by anything I had ever said before. I actually woke up twice during the night, and laughed till the bed shook.",27,white,male,wikidata,llm,142000.0,5.152288344383057,2
3399,jstet_380500,George M. Gilbert,,George M.   Gilbert,The great cancer facing all of us during this ‘new millennium’ is entitlement.,13,white,male,llm,llm,19800.0,4.296665190261531,8
3408,jstet_398592,George P. Shultz,,George P. Shultz,He who walks in the middle of the road gets hit from both sides.,14,white,male,wikidata,llm,218000.0,5.338456493604605,2
3411,jstet_493708,George Savile,,George Savile,"Anger is never without an argument, but seldom with a good one.",12,white,male,wikidata,llm,80800.0,4.907411360774586,1
1306,jstet_295218,George Washington Carver,,George Washington Carver,Ninety-nine percent of all failures come from people who have a habit of making excuses.,16,black,male,wikidata,wikidata,1300000.0,6.113943352306837,10
310,jstet_132702,Georgia Douglas Johnson,,Georgia Douglas Johnson,"Your world is as big as you make it.I know, for I used to abideIn the narrowest nest in a corner,My wings pressing close to my side.",29,black,female,wikidata,wikidata,88700.0,4.947924,1
3418,jstet_332466,Gerald L. Sittser,,Gerald L. Sittser,"Although unanswered prayer is indeed a theme of the book, it is not the heart of the book, for unanswered prayer describes a problem but offers no solutions.",28,white,male,llm,llm,17600.0,4.2455126678141495,4
2418,jstet_406638,Geraldine Ferraro,,Geraldine Ferraro,I'm a competitive person but I have never understood people's competitiveness at the expense of their colleagues.,19,white,female,wikidata,llm,104000.0,5.017033339298781,2
3421,jstet_37298,Gerard Manley Hopkins,,Gerard Manley Hopkins,"O the mind, mind has mountains; cliffs of fallFrightful, sheer, no-man-fathomed.",13,white,male,wikidata,llm,337000.0,5.5276299008713385,9
2426,jstet_485582,Geri Halliwell,,Geri Halliwell,I was a late starter on the romantic front. I didn't start dating until I was in my 30s.,20,white,female,wikidata,llm,1030000.0,6.012837224705172,2
3436,jstet_469742,Gerry Adams,,Gerry Adams,Such decisions will be far reaching and difficult. But you never lacked courage in the past. Your courage is now needed for the future.,24,white,male,wikidata,llm,432000.0,5.635483746814912,9
2429,jstet_8010,Gertrude Stein,,Gertrude Stein,"It takes a lot of time to be a genius. You have to sit around so much, doing nothing, really doing nothing.",22,white,female,wikidata,llm,1300000.0,6.113943352306837,10
2442,jstet_458381,Gilda Radner,,Gilda Radner,"Life is about not knowing, having to change, taking the moment and making the best of it, without knowing what's going to happen next.",25,white,female,wikidata,llm,366000.0,5.563481085394411,4
313,jstet_124760,Gina Greenlee,,Gina Greenlee,Risk: no full life occurs without it.,7,black,female,llm,llm,16600.0,4.220108088040055,8
321,jstet_490621,Gina Prince-Bythewood,,Gina Prince-Bythewood,"There are so many romantic comedies made, but very few dramas or love stories. And with a love story, you have to take time to develop three-dimensional characters.",29,black,female,wikidata,llm,473000.0,5.674861,1
1315,jstet_181190,Gisclerc Morisset,,Gisclerc Morisset,"Forgiveness can be viewed as love, But love doesn't always guarantee forgiveness.",13,black,male,llm,llm,6790.0,3.8318697742805017,2
1316,jstet_330129,Glen Robinson,,Glen Robinson,"Barefoot, exhausted and bloody, Harris Borden turned and left the underground prison that had been his home for the past twelve years and walked out into the Nevada desert.",29,black,male,wikidata,llm,70500.0,4.848189,1
330,jstet_451803,Gloria Naylor,,Gloria Naylor,"The intelligence community, for the most part, has no accountability at all; to the Congress, to us the American people, and so they feel that they above the law.",29,black,female,wikidata,wikidata,82300.0,4.91539983521227,1
2448,jstet_480343,Gloria Vanderbilt,,Gloria Vanderbilt,"All art, from the paintings on the walls of cave dwellers to art created today, is autobiographical because it comes from the secret place in the soul where imagination resides.",30,white,female,wikidata,llm,3750000.0,6.574031267727719,5
323,jstet_462720,GloZell,,GloZell,I'm so thankful that there are people willing to do that - to actually carry a child nine months for someone.,21,black,female,wikidata,llm,116000.0,5.064457989226918,2
3440,jstet_302901,Gordon S. Wood,,Gordon S. Wood,"Americans became so thoroughly democratic that much of the period's political activity, beginning with the Constitution, was diverted to finding means and devices to tame that democracy.",28,white,male,wikidata,llm,207000.0,5.315970345456917,4
331,jstet_201438,Grace Dola Balogun,,Grace Dola Balogun,Prayer is the answer to earthly troubles.,7,black,female,llm,llm,10600.0,4.025306,1
3445,jstet_75428,Greg Dutilly,,Greg Dutilly,"Remember to honor the hand which reached out for you when you needed it, by being that hand to someone else who is struggling.",24,white,male,llm,llm,1310.0,3.1172712956557644,4
1317,jstet_191989,Greg L. Alston,,Greg L. Alston,Friends don't let friends become BossHoles! Or work for one either.,12,black,male,llm,llm,4620.0,3.664642,1
3449,jstet_91129,Greg Mongrain,,Greg Mongrain,Having extreme physical beauty presented a problem similar to being rich: it was difficult to know if people loved you for the person you were inside.,26,white,male,llm,llm,3570.0,3.552668216112193,2
2451,jstet_479170,Grimes,,Grimes,"It's obviously funny to be a meme, so I could be down with it in that regard, but it also belittles one's art.",25,white,female,wikidata,llm,38100000.0,7.580924975675619,5
334,jstet_36084,Gwendolyn Brooks,,Gwendolyn Brooks,We real cool. We Left school. We Lurk late. We Strike straight. We Sing sin. We Thin gin. We Jazz June. We Die soon.,24,black,female,wikidata,wikidata,385000.0,5.585460729508501,9
344,jstet_349613,H.D. Smith,,H.D.  Smith,"What exactly did you expect me to do? I told The Boss what you said, but he’s not going to budge. Nobody gets dental.",25,black,female,llm,llm,85900.0,4.933993163831242,4
349,jstet_478396,Halle Berry,,Halle Berry,Beauty is not just physical.,5,black,female,wikidata,wikidata,6900000.0,6.838849090737256,5
2454,jstet_119254,Hannah Rothschild,,Hannah Rothschild,Beauty and desire to possess have driven men mad for centuries. Add a hundred and twenty billion dollars annually to that equation and you have serious trouble.,27,white,female,wikidata,llm,130000.0,5.113943352306837,1
3452,jstet_63727,Harlan Ellison,,Harlan Ellison,"Now begin in the middle, and later learn the beginning; the end will take care of itself.",17,white,male,wikidata,wikidata,654000.0,5.815577748324268,10
1318,jstet_485263,"Harold Ford, Jr.",,"Harold Ford, Jr.","The U.S. economy and workers benefit from a strong, healthy relationship between government and business.",16,black,male,wikidata,wikidata,77700.0,4.890421,1
1320,jstet_459554,Harold Washington,,Harold Washington,Throughout American history many of our social gains and much of our progress toward democracy were made possible by the active intervention of the federal government.,26,black,male,wikidata,llm,513000.0,5.710117365111817,2
358,jstet_488923,Harriet Tubman,,Harriet Tubman,"'Pears like my heart go flutter, flutter, and then they may say, 'Peace, Peace,' as much as they likes - I know it's goin' to be war!",27,black,female,wikidata,wikidata,2660000.0,6.424881636631067,8
3466,jstet_472132,Harry Browne,,Harry Browne,"Like many people, most Libertarians feel empathy and sympathy for less fortunate people. But they know you can't have perfection in a world of limited resources.",27,white,male,wikidata,llm,75500.0,4.8779469516291885,8
1321,jstet_439533,"Harvey Mason, Jr.",,"Harvey Mason, Jr.","I worked every day - Christmas Eve, birthdays - trying to become a great basketball player. Everywhere I went, I had a basketball.",21,black,male,wikidata,llm,246000.0,5.390935,1
361,jstet_417756,Hazel Scott,,Hazel Scott,Who ever walked behind anyone to freedom?,7,black,female,wikidata,wikidata,192000.0,5.283301,1
364,jstet_352332,Heather Hart,,Heather Hart,"Book marketing is like opening doors for your readers to find you, not a stick you hit them with.",19,black,female,wikidata,llm,632000.0,5.800717078282385,2
2457,jstet_466583,Helen Clark,,Helen Clark,"In terms of having views and being prepared to express them, yes, I think New Zealand's had a leadership role in a lot of things.",26,white,female,wikidata,llm,562000.0,5.749736315569061,1
2461,jstet_401707,Helen Hayes,,Helen Hayes,My faith has wavered but has saved me.,8,white,female,wikidata,llm,812000.0,5.909556029241175,10
372,jstet_242629,Helen Oyeyemi,,Helen Oyeyemi,"This was a little house, with a ceiling that kept getting higher and higher, a hot place with no windows. This was anger.",23,black,female,wikidata,wikidata,282000.0,5.450249108319361,9
375,jstet_494213,Helene D. Gayle,,Helene D. Gayle,"Real, sustainable community change requires the initiative and engagement of community members.",12,black,female,wikidata,llm,16800.0,4.225309281725863,2
2470,jstet_108214,Hellen Keller,,Hellen Keller,Security is mostly a superstition. It does not exist in nature. Life is either a daring adventure or nothing.,19,white,female,wikidata,llm,4720000.0,6.673941998634088,2
3469,jstet_302851,Henry A. Giroux,,Henry A. Giroux,Democratic ideas cannot exist without the public spheres that make them possible.,12,white,male,wikidata,llm,200000.0,5.301029995663981,2
1324,jstet_480978,Henry Ossawa Tanner,,Henry Ossawa Tanner,"I decided on the spot that I would be an artist, and I assure you, it was no ordinary artist I had in mind.",24,black,male,wikidata,wikidata,497000.0,5.696356388733332,2
3472,jstet_439638,Herb Ritts,,Herb Ritts,"Even though I didn't get a business degree, I enjoyed learning about economics.",14,white,male,wikidata,llm,1670000.0,6.222716471147583,1
3476,jstet_368118,Herbert Marcuse,,Herbert Marcuse,"The people that once bestowed commands, consulships, legions, and allelse, now concerns itself no more, and longs eagerly for just two things: bread and circuses!",25,white,male,wikidata,llm,1270000.0,6.103803720955957,4
2473,jstet_83700,Hillary Rodham Clinton,,Hillary Rodham Clinton,"If I want to knock a story off the front page, I just change my hairstyle.",16,white,female,wikidata,llm,3460000.0,6.539076098792776,10
1325,jstet_493847,Horace Silver,,Horace Silver,"I personally do not believe in politics, hatred, or anger in my musical composition.",14,black,male,wikidata,wikidata,807000.0,5.906874,1
1328,jstet_474429,Howard Thurman,,Howard Thurman,"During times of war, hatred becomes quite respectable even though it has to masquerade often under the guise of patriotism.",20,black,male,wikidata,wikidata,440000.0,5.643452676486188,2
3480,jstet_106879,Hubert Selby Jr.,,Hubert Selby Jr.,But to believe that getting stuff is the purpose and aim of life is madness.,15,white,male,wikidata,llm,354000.0,5.549003262025788,9
1334,jstet_472450,Huey Newton,,Huey Newton,I do not expect the white media to create positive black male images.,13,black,male,wikidata,wikidata,268000.0,5.4281347940287885,5
3490,jstet_289650,Iain Reid,,Iain Reid,"Sometimes a thought is closer to truth, to reality, than an action. You can say anything, you can do anything, but you can't fake a thought.",27,white,male,wikidata,llm,287000.0,5.457881896733992,2
1335,jstet_264408,Iceberg Slim,,Iceberg Slim,An emotional debt is hard to square.,7,black,male,wikidata,llm,153000.0,5.184691,1
1338,jstet_19209,Ifeanyi Enoch Onuoha,,Ifeanyi Enoch Onuoha,Some people today are wandering generalities instead of meaningful specifics because they have failed to discover and mine the wealth of potentials in them.,24,black,male,llm,llm,21800.0,4.338456493604605,10
3492,jstet_380295,Ignatius of Loyola,,Ignatius of Loyola,"What seems to me white, I will believe black if the hierarchical Church so defines.",15,white,male,wikidata,llm,999000.0,5.999565488225983,2
1348,jstet_46531,Ikechukwu Joseph,,Ikechukwu Joseph,The level above money is savings and higher than savings is investment.invest today,14,black,male,llm,llm,84800.0,4.928395852256714,8
377,jstet_330212,Imani Wisdom,,Imani Wisdom,"Time can be cruel if you don’t use it wisely ~ Imani Wisdom, Zion's Road: A Love Story about Faith and Redemption.",23,black,female,llm,llm,5070.0,3.705007959333336,2
2482,jstet_455168,Ingrid Newkirk,,Ingrid Newkirk,"Real nutrition comes from soybeans, almonds, rice, and other healthy vegetable sources, not from a cow's udder.",18,white,female,wikidata,llm,209000.0,5.320146286111054,2
3495,jstet_495614,Irving Penn,,Irving Penn,Using simple equipment and daylight alone is for me a pleasure and a replenishment.,14,white,male,wikidata,llm,719000.0,5.8567288903828825,1
3502,jstet_472917,Isaac Hanson,,Isaac Hanson,"'MMMbop' ultimately is about trying to see the positive in the negative, trying to see the positive relationships you'll have the in the face of challenge and strife.",29,white,male,wikidata,llm,234000.0,5.369215857410143,4
2484,jstet_325807,Isabella Koldras,,Isabella Koldras,"...your personality is the only permanent thing in your, ultimately, temporary life...that's all the more reason to cherish it...",21,white,female,llm,llm,6300.0,3.7993405494535817,2
378,jstet_430661,Issa Rae,,Issa Rae,"I hate to say it but I hate black humor. I feel like a Klan member saying it, but it's just not funny.",24,black,female,wikidata,llm,1190000.0,6.075547,1
381,jstet_74709,Itohan Eghide,,Itohan Eghide,"There is no need searching for love, it cannot be found-it happens!",13,black,female,llm,llm,1730.0,3.2380461031287955,4
2487,jstet_490664,Izabella Scorupco,,Izabella Scorupco,Well my biggest dream is to be in a romantic comedy.,11,white,female,wikidata,llm,550000.0,5.740362689494244,1
3503,jstet_410470,J. A. Froude,,J. A. Froude,The first duty of an historian is to be on his guard against his own sympathies.,16,white,male,llm,llm,37300.0,4.571708831808688,1
3510,jstet_377464,J. Aleksandr Wootton,,J. Aleksandr Wootton,Just because you believe in fairies doesn't mean you have to believe everything they say!-Petra Godfellow,18,white,male,llm,llm,1380.0,3.1398790864012365,8
384,jstet_156936,J. California Cooper,,J. California Cooper,"This the kind of world, if you don’t die, you just keep on growing up and living through everything that comes.",22,black,female,wikidata,wikidata,59800.0,4.776701,1
385,jstet_302355,J. Nozipo Maraire,,J. Nozipo Maraire,"Until the lion learns how to write, every story will glorify the hunter.",13,black,female,wikidata,llm,5940.0,3.773786,1
3512,jstet_404869,J. P. DeCaussade,,J. P. DeCaussade,God speaks to all individuals through what happens to them moment by moment.,13,white,male,llm,llm,7360.0,3.866877814337499,1
233,jstet_23019,Jacinta Mpalyenkana,,Dr. Jacinta Mpalyenkana,"It's better to move on now and feel a pinch, than hold on and later treat a wound",19,black,female,llm,llm,2530.0,3.403120521175818,10
388,jstet_448474,Jackie Joyner-Kersee,,Jackie Joyner-Kersee,Age is no barrier. It's a limitation you put on your mind.,13,black,female,wikidata,wikidata,528000.0,5.722633922533812,2
1358,jstet_357778,Jackie Robinson,,Jackie Robinson,A life isn't significant except for its impact on other lives.,12,black,male,wikidata,llm,5240000.0,6.719331286983727,4
390,jstet_139641,Jacqueline Lewis,,Jacqueline Lewis,"Keep your Eyes on All that's Good and Beautiful and Possible in the World. Because ""The Stories We Tell Create the People We Become.",25,black,female,wikidata,llm,262000.0,5.418301,1
2489,jstet_151418,Jacqueline Rose,,Jacqueline Rose,the name of the husband is one of the strongest insignia of patriarchal power,14,white,female,wikidata,llm,297000.0,5.472756449317212,2
393,jstet_128042,Jacqueline Woodson,,Jacqueline Woodson,My mother has a gap betweenher two front teeth. So does Daddy Gunnar.Each child in this family has the same spaceconnecting us.,23,black,female,wikidata,wikidata,361000.0,5.557507201905658,9
1361,jstet_464986,Jacques Roumain,,Jacques Roumain,Experience is the cane of the blind.,7,black,male,wikidata,llm,157000.0,5.1959,1
1362,jstet_453746,Jakaya Kikwete,,Jakaya Kikwete,"At independence, Tanzania had 350,000 elephants... in 1987, there were only 55,000 elephants left.",16,black,male,wikidata,llm,1090000.0,6.037426,1
1370,jstet_456648,James A. Baldwin,,James A. Baldwin,"I am what time, circumstance, history, have made of me, certainly, but I am also, much more than that. So are we all.",23,black,male,wikidata,llm,53400.0,4.727541257028556,8
1372,jstet_313973,James Beverly,,James Beverly,You can judge the heart of a man by his treatment of animals.,13,black,male,wikidata,llm,110000.0,5.041393,1
3515,jstet_415140,James Bryant Conant,,James Bryant Conant,Behold the turtle. He makes progress only when he sticks his neck out.,13,white,male,wikidata,llm,78700.0,4.895974732359065,2
3521,jstet_389132,James D. Sass,,James D. Sass,"The days of me being ""tolerant"" are long gone. The days of me being ""intolerant"" have just begun.",18,white,male,llm,llm,2030.0,3.307496037913213,4
3524,jstet_291715,James Ellroy,,James Ellroy,"Don't make a career out of underestimating me."" — Claire de Haven",12,white,male,wikidata,llm,786000.0,5.895422546039408,4
3527,jstet_293548,James Gilligan,,James Gilligan,The most dangerous men on earth are those who are afraid they are wimps,14,white,male,wikidata,llm,95700.0,4.980911937776844,1
3534,jstet_387607,James Rollins,,James Rollins,Always respect Mother Nature. Especially when she weighs 400 pounds and is guarding her baby.,15,white,male,wikidata,llm,439000.0,5.642464520242122,4
1373,jstet_241936,James Still,,James Still,It always matters who the storyteller is. It’s a lens.,11,black,male,wikidata,wikidata,240000.0,5.380211,1
3536,jstet_425004,James Vescovi,,James Vescovi,None of my friends had grandparents like these. ... Tony and Desolina were exotic.,13,white,male,llm,llm,3500.0,3.544068044350276,2
2492,jstet_253429,Jami Attenberg,,Jami Attenberg,What's the point of having a book club if you don't get to eat brownies and drink wine?,20,white,female,wikidata,llm,202000.0,5.305351369446623,4
